,2020-11-47,2021-06-23,2021-10-43,2021-11-47,2021-04-16,2020-07-27,2021-07-30,2020-10-42,2020-06-27,2021-08-34,2021-12-50,2021-07-27,2020-11-49,2021-05-19,2021-01-03,2020-07-29,2021-08-33,2020-09-40,2020-08-36,2022-01-01,2021-02-07,2021-03-10,2020-12-53,2020-06-23,2020-11-46,2021-06-24,2020-09-37,2021-10-42,2021-11-44,2021-04-15,2020-09-39,2020-07-31,2020-10-43,2020-06-26,2020-08-32,2021-12-51,2021-07-26,2021-10-41,2020-11-48,2021-09-38,2021-01-02,2020-10-40,2020-06-25,2021-05-22,2021-08-32,2020-12-49,2022-01-02,2021-07-29,2021-09-35,2021-03-11,2020-12-52,2021-12-49,2020-11-45,2021-06-25,2020-09-36,2021-05-21,2021-08-31,2020-08-34,2021-11-45,2021-04-14,2020-09-38,2020-07-30,2021-09-36,2021-03-12,2020-12-51,2020-10-44,2020-08-33,2021-06-22,2021-02-08,2021-12-52,2021-10-40,2021-11-46,2021-04-17,2021-03-09,2021-09-39,2021-01-01,2020-05-22,2020-10-41,2020-06-24,2021-08-35,2021-07-28,2021-02-05,2021-05-18,2021-01-04,2021-12-48,2021-11-48,2021-06-26,2020-07-28,2021-10-39,2021-05-20,2020-08-35,2021-04-13,2021-02-06,2021-09-37,2021-03-13,2020-12-50
Banchory,,0.785080082763577,,56.5107996607272,,,6.86397982280137,,,153.72113312118,76.3967504785573,13.9017481916816,,0,,,8.89608440663255,,,66.4174886586659,,,,,,3.89634694615969,,63.0038255809846,36.4629977952991,0.20537614304834,,,,,,NA,6.26521608984881,,,,,,,,19.8551532703947,,,30.126453582707,91.8883431984679,,,22.8691079861664,,0.530335244127731,,0,5.73619943324208,,224.863607845921,,,,317.784226879494,,,,,0.29030348551654,,,81.7871877282874,53.0662582131531,0.756949093559304,,,,,,,35.8632942875636,12.4912633782112,,1.15350828849156,,,83.4626946657902,4.78894262964791,,120.541093102801,0.24024793656766,,,,49.2530213614634,,
Banff,,0.830191798133853,106.208985294397,40.2606380066171,0,,24.0938566765603,,,73.3582167486681,63.3281670128138,20.9116293633222,,0.101381461602342,,,,,,35.942684511365,,,,,,0.0681466630288073,,49.3016221320854,NA,0.179569919431853,,,,,,139.27478474712,16.816723259326,82.6524944705579,,148.531785512823,,,,0.122671313000578,,,,22.5855931208215,238.478196792771,,,8.25891601166927,,0.702340102298015,,0.127083662980225,5.41161505719663,,21.1052526324439,,,,189.336892496078,,,,,1.59517468882784,,,145.940312661903,40.1880716640745,0.218696819940323,,,,,,,415.715227797086,18.957235030004,,0.361686577241175,,42.7768868102709,15.0628669393017,17.5909254298973,,,0.191697052750457,,,,57.4367816759112,,
Bathgate,,3.00728150208949,55.9369217342152,117.57201102855,,,29.9674619157704,,,,66.4056043331037,107.752361724322,,11.3301935156586,0,,94.72693717263,,,50.5188884921301,47.4348080657645,8.92221895741245,,,,0.347367372851414,,76.3156235392519,52.5391956194044,1.41441648540421,,,,,,186.273793260423,316.578249687367,,,,19.8786808626825,,,0,,,27.5855440830279,175.925993970864,100.707281474908,11.0137866072102,,27.8582130997888,,64.7433497325977,,4.52342881335481,,,118.607915772481,NA,,,103.310047661327,5.72626932481669,39.2888830334154,,,20.789426278887,37.4807332500867,,118.347770644808,96.4630726027442,2.32431085104594,23.3033275717859,,7.95627784042478,,,,110.133033695457,55.0132919947394,73.3817762816803,2.7792485443402,46.8086624932019,,NA,204.262802419035,,94.8802806839159,4.28719431698748,,26.1698617512859,100.084074383699,134.839404505668,,
Biggar,,,,,,,,,,,,,,,0,,,,,,0.897352011178191,68.9601915387677,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.468501054681119,,,,,,,,,,,,,,0.940911406783467,,,,,0.987977614723383,,,,0,1.96777849721409,,21.4241783194373,,,,,,18.396608019254,,30.7739338392445,,,,,,,,,2.44097550018353,,NA,
Blackburn,,16.4677664860142,566.641691922546,18.3958452324119,10.5328828467806,,53.7149837865558,,,,39.4672239802934,71.1819033909513,,0.896895027648777,18.408627823428,,,,,49.1745594386534,34.0763849608195,4.2091255282156,,,,12.6271527939699,,17.5831363934359,32.1295626487474,2.86194866760171,,,,,,82.7923216429596,44.7444271862834,46.1472295928973,,28.8070903492617,20.8526919906599,,,17.9521515693206,16.4787894505438,,,47.2876335541932,56.6080022827592,6.13921975662142,,70.1294707009947,,19.9940012992664,,6.14348926639309,,,38.4371475543905,6.52012676160306,,,95.4073607906788,10.2703204102311,3.67975466543045,,,7.81930598195718,27.7215034591692,,21.5265264915225,40.9248308573505,7.28568730252896,6.52483811016599,,49.3991115741206,,,,598.042799488949,66.1019208211175,9.67184407304505,2.47282902239732,2.06456677920459,,52.5285038978955,67.8738879351811,,3.21561913974414,5.59189172932146,,3.23056991426963,19.7851723292655,,11.3663268859252,
Blackridge,,10.741470931004,59.2829301334943,62.179385463558,,,168.387463963472,,,,110.099856471307,772.56469553736,,23.7237171820029,9.75194874306957,,,,,15.4124041711662,193.731204839543,0.605019240899021,,,,15.0640094068643,,43.935154350486,19.8717248894428,270.720063024645,,,,,,NA,39.6068502218579,,,,3.44236157341336,,,,,,49.595927829918,60.5816894048855,100.810972466318,2.71591611886937,0.851821483146067,117.845240292465,,21.9899592635616,,28.1072812825556,,,1.50029471147744,87.6439064139136,,,244.372817383558,5.78179604767758,2.12161348314607,,,11.0604571720326,181.185693946629,,,61.9822711149759,5.94038287188376,14.6013633689519,,4.32478662047476,,,,75.9073728512068,3070.1132202512,109.484947184024,11.4489763524344,36.139941938947,,60.500713151492,43.2287762995604,,NA,17.578515402781,,18.0818355657819,139.608876934744,689.422110506091,,
Blackwood,,36.5536524467252,,,,,155.665420517029,,,,172.640489450052,479.793030016693,,0,,,141.656236409492,,,44.9913111496468,83.1231463261792,0.84495629061491,,,,23.8998979139186,,38.4786275730116,15.2961079395085,,,,,,,,,,,,376.179454854494,,,,,,,373.243958747706,,1.42636492821959,,16.7498026391025,,11.5117769152903,,12.4060666213538,,,53.614698442665,0,,,NA,5.8941598779528,,,,23.0293463780441,158.599852798475,,26.2642632742036,38.8411816255923,0.369050046146454,1.93635559567739,,88.0285007966198,,,,323.585630307978,758.99369412822,73.3059028066778,NA,24.0523719851994,,,10.4261906173603,,,NA,,4.31224293078062,6.213235055148,68.8026941736719,,
Blairgowrie,,0.746761903155384,301.649287308521,292.021436459548,,,52.4647011089445,,,21.0313060123949,29.6465278156882,40.662676181147,,1.33962109518536,,,19.9325060198444,,,63.1239233161197,1.23600141629101,,,,,3.74899632143135,,723.838249734762,147.643904449789,,,,,,,NA,,,,136.737076491428,,,,,15.6903473291925,,,15.9932642011311,,59.4309328806407,,18.7278537101543,,7.7673206823271,,NA,36.334319365683,,62.8748931806506,3.20273839976837,,,,40.3813591057165,,,,2.59480803277257,3.3709215012872,,5.87345907597035,,0.491620651270265,0.743568925677611,,,,,,65.0763342370731,141.719959422471,,0,,,,11.1595615762525,,,0.607387465435516,,,,65.2613221835964,15.1628483565155,
Boness,,2.6246736235825,172.945877802382,43.9103385216689,,,38.5760617940947,,,,115.8664862647,61.4406744421687,,1.45920437614905,,,,,,163.583938077137,19.7668299143804,2.06074158521033,,,,0.096823179897733,,22.0230436561657,28.1437689314608,2.85250169081527,,,,,,,107.99542985413,,,17.2380874060443,,,,,,,58.5280197480829,38.5247654615639,206.501327905299,12.5969285675644,,107.810137281544,,23.6819020084653,,1.19502170429601,51.9317724535003,,23.912113311288,6.31802854162262,,,339.330566197868,5.72331879472479,,,,3.53586254908834,50.2698405981604,,13.3097155197391,42.6564858814848,0.436604780549031,1.39930359541011,,,,,,147.336910886554,200.146242859625,,0.225809089964058,,,,13.9809159482114,,36.8580733209424,1.197203310493,,,,32.9280114026516,2.70912665004412,
Bonnybridge,,6.74806545657925,84.3072875410465,284.42529592499,,,42.4015739790805,,,109.325440937277,116.780388448132,117.919355351826,,9.14584261243662,,,,,,,80.5047951768605,7.69561962882431,,,,4.65681994386578,,91.9109012883675,40.0221080104782,2.02390311745666,,,,,,,128.818940052047,,,,,,,,,,88.7518979369461,66.8420273506667,127.019503931927,15.3366668459691,,92.6546102598309,,13.7909403417817,,17.7100445027957,58.7192248258993,,55.9626561946165,6.27598697394125,,,254.305239807326,21.8212318695843,,,,16.9361502443718,51.8184212903327,,131.362256391181,52.2007284421146,0.850700397470827,48.5547112417997,192.747656715891,,,,,66.8962573903731,34.3315096736473,,2.09771411688633,,,247.83056081138,61.9230582301229,,,2.62219407737162,,,,168.771834302802,33.3324857669205,
Bothwellbank,,3.95742329491697,71.0976863540421,45.2882858819183,,,81.6530347037878,,,,121.785956052653,69.9850009258069,,,44.7137475860578,,,,,182.939742834717,30.4214442837129,5.34221744981308,,,,8.94882595534424,,54.0595095315802,32.7404621971325,3.52703515602468,,,,,,237.996181364654,,,,166.207163768381,70.9886271149835,,,4.11895541542265,,,,28.1092027943242,,9.47440652378467,,15.9657441462661,,5.67411884319903,,3.77808705145701,,,43.4319446801965,3.76599257482979,,,442.94251358159,3.7728067784054,,,,,19.2847317616978,,60.8756598392649,32.4328035614583,0.968022881076392,11.6680777719689,,38.3120775931339,,,,451.200290287245,267.17111850629,1.85987641570629,4.93722748496526,35.6676228819786,,,12.0703446339989,,,1.58680790226939,,,13.9693411786458,302.196790271197,3.98390820768177,
Bowhouse,,3.65259446230345,157.973948124055,50.601917628791,,,,,,98.5212754448415,75.6845346465358,12.8704263364758,,NA,,,,,,122.780664079313,0.589208418523553,3.08922227327709,,,,12.4756388291169,,78.3519396284594,143.592136083715,NA,,,,,,,,,,32.5591477542782,,,,1.31477096043863,,,81.7634100288539,,59.5157370617613,0.664834957412346,,34.2505304299729,,36.9314239437021,,0.416808862530831,,,107.85826725885,0,,,234.459281358717,0.4743637792287,,,,0.692694743383339,0.330998461054915,,105.822281473097,68.8052516207639,0.108343413360746,2.62851058996104,77.9090519755469,,,,,463.357977175816,44.6730732682281,7.56495096794798,0,23.3917927897945,74.564152654548,,18.7626630969373,,,0.373133146098228,,0.547732084530907,6.67239622656314,177.740652542418,0.541002802175915,
Buckie,,2.36939049272702,188.452568626003,39.4965525164351,,,24.4737829051998,,,22.091111809591,17.3070068409858,59.6989664631613,,,,,,,,30.1109926888515,,,,,,NA,,NA,71.8333294043188,,,,,,,,36.5313764985543,256.022747162907,,,,,,,,,,25.1970376792662,NA,,,23.2799514148829,,15.413762590948,,,,,39.2526973441251,,,,32.9187970972107,,,,,,,,43.8299184911921,NA,,,,,,,,11.2426818398717,47.2965910490317,,,,,NA,4.64296978236588,,,,,,,23.1104197042839,,
Carbarns,39.0573826490712,10.7242675056161,128.686785790968,77.2725480739536,,,101.33401790662,28.5029348140815,,154.495528414037,164.680297981247,64.8995000985254,60.1220397180779,3.27011317898942,25.0932866726129,,39.0887373033751,18.9776497291724,,90.9429142844387,18.5412961950903,20.0754639154494,NA,,56.4207502825833,9.88463968327567,1.39838216095635,84.2038138161166,86.7686052421666,19.9502828145823,20.6009332257666,,58.4572294210377,,0,309.069346435618,68.5896617214867,76.2293007406387,36.3535381736088,157.594327210732,57.1962311114129,20.2687869852262,0,5.7752365499505,84.725323356255,11.0522019530464,148.675987156352,100.034767086355,101.692567616117,23.4005885707571,,60.3715113450663,63.3233854180249,19.5142817584977,3.84316306286069,2.38412621943532,142.445608589631,0,82.6884595040844,11.985878338793,6.55019810968429,,1233.15829064192,14.5490411674452,55.6132705803325,76.5916243255217,0,4.65768951381433,26.7889475539985,360.139815031975,109.472338330178,64.2395418889376,4.67390538206284,10.0756332976416,171.128402444327,49.2018671908286,0,64.4046941966913,,403.227621021656,135.746411922477,103.131683450537,2.7767170748502,67.2845896461531,99.47689118498,,,,,2.85924892014954,5.40567918146131,9.54949332030045,41.6954466251276,336.423105377836,30.1392766654172,37.449316120035
Coldstream,,0,28.7306366519036,65.0458639603074,,,51.8919651987226,,,84.0006893608653,453.042964268091,51.0886385216526,,0.43485046338603,,,NA,,,,2.3221693915006,2.25729129920103,,,,1.688922137003,,29.8674492508752,7.63380526300664,0,,,,,,,,,,,,,,,116.962770053114,,,50.267785714746,345.653999674843,0.557339132566889,,15.1271412361311,,1.45097351749043,,0.32865055880569,91.6037028709497,,91.1302700280839,0,,,208.066319042173,0.346285657156481,,,,0.438676987171279,50.2894527891738,,19.7196486840059,270.476156048092,0.200088408582319,38.0811679168859,6.32567843116535,,,,,322.664462228895,35.3192036798327,,0,,,,97.1362350370854,,78.0987026282643,0,,0,10.2104723595109,41.4314655877883,0,
Cumnock,,11.9119698913002,142.051654299113,,,,67.6480653230779,,,,23.8334558908141,272.394956003115,,0.598304739418636,,,,,,210.818635988685,119.419223223327,7.22355317524419,,,,9.8965336018971,,53.1280256355576,573.176793208196,1.00003008595533,,,,,,,,,,,,,,,,,,16.2821930375272,,11.5560839432448,,115.307594920981,,10.6872706370998,,0.617180797161921,,,,2.70114913382139,,,61.9439676463825,17.8381975707386,,,,12.437830160891,53.9802882724098,,,142.589085817937,0.463968219753622,19.9066991561504,96.3566527609608,,,,,119.656638103199,25.2026333444858,,1.22319875698798,,,28.518168210129,69.8712248331297,,,0,,,,230.016994664221,25.3085236200724,
Cumnock - Netherwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57555901575798,,,,,,,,,,0,,,,9.62253963304691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Cupar,,0.23568473997746,60.921168734337,68.7909486644809,,,18.4968569450132,,,,59.7729695540118,NA,,1.51578587399628,,,129.180364411565,,,152.854814000538,0.32633347380481,4.27773330415688,,,,7.19713437925544,,40.6627122057745,39.4893731278361,1.60533210090089,,,,,,,,NA,,16.910331974045,,,,5.01376529190163,58.958672688771,,,4.21458035827121,51.4354895977078,15.0256026399343,,20.6995265716306,,33.148562072692,,0,,,52.1915778804978,0.439463463583891,,,150.345665206777,0.503244800299164,,,,0,7.98201010314436,176.234307070813,69.4962785116225,81.5886016371279,0,4.49212143942311,50.5455208125192,,,,,76.8509330938755,20.8373193190787,12.0135224692414,0,1.38450760629237,93.2554326655583,,64.4588917661961,,,0.0688820202114355,,0.429432462284404,0.721633955454577,73.152524192341,0.862436411946569,
Dalbeattie,,0,120.933984721975,120.343484980098,,,,14.7684537150038,,452.394826402915,102.767086215298,6.18862466979545,,0,NA,,469.973685045534,23.393230777005,,NA,NA,0.669949852958975,,,5.19673656552842,6.04341296041349,,191.464186266173,NA,0,2.5983233284088,,2.85893470338547,,,395.846438329875,,123.140163041364,0,21.5363640074307,2.12860781622315,,,,22.7874990171749,0.998534491442679,,38.411990766278,173.287303912732,4.20011868802642,,NA,,,,0,25.9119855587822,0,134.208135241198,0,0,,NA,36.7401971211216,0,0.698362465933388,,0,3.52607473812189,,83.0758590127334,47.7023303078153,0,31.2504283843533,139.683335515396,0.440009056540059,,6.28619673237544,,,7.92776996463463,NA,NA,NA,,64.6795410285986,1.2802275961215,,,0,0,,3.87716566989951,41.8006625960824,0.865461035127624,0
Daldowie,,5.81024239660049,40.5632536466274,,,,70.4419695671652,,,110.006845479493,,131.722649726366,,2.16937892738486,89.4543811954613,,59.7084333950816,,,139.52079243447,103.915742236449,19.2831722942115,,,,20.8309412700221,,58.1934777265387,24.615627594053,17.7399021236822,,,,,,,,58.6578558792575,,83.7461396520999,1034.92114455165,,,,42.2316455498707,,89.864754443613,117.697751089894,,13.9005272612299,,,,25.0227577850053,,9.82255025085755,88.3420750276028,,13.9118457821334,5.93634029805809,,,,14.1019737784801,,,,6.15931680541564,16.2239502614243,,41.9850432965234,,2.95199079834666,32.2557382006269,151.485577579297,355.847799210055,,,,76.8518253466243,,68.7918369434002,6.06272471509452,,,,22.7960915980754,,,6.59308626533733,,,36.5497762178899,188.451167044185,10.0355016637611,
Dalmarnock,,26.8014604829406,83.4031851203277,,,,121.191090862536,,,126.427111780394,,106.100164243162,,17.9529657268299,,,150.117782672451,,,,56.3964321887835,11.8709843271014,,,,19.801454578823,,38.8429670553566,,10.7559321809573,,,,,,,110.96066821716,60.1996266249631,,126.936194642596,NA,,,,32.6454482450529,,68.5310191753584,84.7899095512166,,25.6044882529765,,,,33.4522916120635,,,,,,4.1735246597759,,,349.723242684849,12.5907740380456,,,,,34.6931930037972,,91.5846698812096,,6.52237382917838,39.0449641722206,119.944939535474,,,,,388.457388691136,179.010257764972,NA,3.73956603650431,10.3813789951937,,,57.6510888429599,,100.145413972115,,,NA,NA,131.320576831523,,
Dalmuir,32.4771905398781,21.7623861455834,62.3391233533706,115.469567823655,,,36.3759831086972,17.6672596312314,0,106.782036787988,135.129080290084,104.043368851797,,22.9333162319903,34.5637846841477,,118.538995210286,22.9616332314275,,113.57088833888,25.7457777750102,16.2438034650709,59.0333869457502,,27.1529178144415,13.8419405064455,8.66774016850199,47.2264775912253,40.2136206718365,12.1098609099741,11.4869148756227,,36.1161151661384,,,270.49170762475,,77.4226184478806,22.0155309807404,118.244152031685,95.2741845264039,,,,40.0766681803408,30.1910189360062,86.0291237979145,47.5418921906952,197.238663436936,18.1478324627227,,100.984698383667,13.9499289725956,42.0917121411999,4.97590957639272,12.7608105758651,37.9180833765791,0.930940793856689,84.570033706825,10.6095688416944,1.45849386283021,,592.60169354666,11.7222107258154,13.5196141373297,2.72914247954999,,22.3098211572034,22.5605518819676,152.45464733426,93.9680951576524,113.094061379413,3.41886704805855,9.62507339203233,95.6492611250658,43.6228921499437,0.319782697143071,63.0769541935418,0,287.932011959329,140.360760019138,35.3718657858389,3.02761663881827,49.0315450183313,100.440876496617,93.9228450487802,,,,6.64910183201857,6.43464220049373,,34.1490005987021,88.446778106803,10.0580939274581,23.8866431760482
Dalmuir - Auchinairn (6298),,17.970805187581,157.954638154286,10.8910511310153,0.286274151198283,,19.9498180594516,,,155.982118863318,97.6155935898541,60.96203234944,,0.523062835946114,,,171.70284417869,,,288.56250322249,,,,,,0.546894838070804,,148.359072607291,97.1108641117967,1.37349271302315,,,,,,,203.850577222041,,,46.7330306096512,,,,,4.68672954296547,,329.405668994928,8.66568218184308,386.304561745186,,,66.5925564072046,,11.5830885125698,,,30.0397545875121,,86.0471720533312,0.711327085069229,,,45.1003726544664,,,,,12.0750280075699,,,,70.3571456521578,0.172806573925693,,,,,,,98.2911602424877,111.199910201355,,0.134390665765575,,,,21.9364428320322,,,,,,,66.2478403114574,,
Dalmuir - Auchinairn (6330),,20.1700211300055,135.836244149261,39.0779107560999,3.2747274372816,,37.52761061809,,,190.259672854947,88.1538780363151,60.9115279657362,,1.06825244949719,,,279.994358608988,,,54.4794978434484,,,,,,31.3127278365951,,NA,17.3880997864984,4.879132492095,,,,,,,78.801788983091,,,NA,,,,,11.1737639772826,,,43.8656791629034,130.642724575546,,,5.81616782176572,,22.1296751080089,,,8.01803562049455,,84.8520950273737,3.08680564847426,,,116.430470734162,,,,,5.90021285380682,,,136.976225516567,29.3066508420728,0.57238307348296,,,,,,,169.655900871855,89.5696300590569,,1.50835041251538,,,,18.9325990621137,,,,,,,436.922708496846,,
Dalmuir - Clydebank,,3.46259274409099,,,,,,,,,,51.6956245564571,,0,,,,,,,,,,,,3.05236769888112,,,,7.82459268960235,,,,,,,123.379555551704,,,,,,,,11.1103290886844,,,38.5042685127896,,,,,,45.0663097552695,,,,,,2.0454856105137,,,,,,,,42.3815094457102,,,,,1.34782003396431,,,,,,,,32.3439448069274,,0.0923145686262855,,,,165.468858296714,,,,,,,,,
Dalmuir - Minerva St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dalmuir - SECC,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,
Dalscone,2.74206293381198,,,,,,,2.58804661798407,,,,,,,NA,,,,,,NA,1.51273898123599,,,,,0.460076523318818,,,NA,0.389743781398702,,,,,,,,3.41147287587866,,44.8591588150866,5.06643185965917,,,,1.55477869562315,,,,1.73933475359978,,,,,,,,0,,NA,0.221934667431867,,,4.93351071477972,2.96695675291032,1.80705207568875,0,,NA,,,,0,0.69457400908387,,NA,,4.81136142918344,,,,NA,,NA,,,,,,,0,,NA,,NA,0
Denny,,0.94891770750411,24.7912060352125,114.788011510519,,,33.8105054828126,,,36.6134705295197,106.678122123896,78.1763276957641,,3.70338543870067,,,,,,112.512196295002,23.6519592599951,10.156986648086,,,,21.1160930293577,,40.7783358254868,34.355982119425,17.4368012766042,,,,,,,43.772999466678,94.2884993666011,,87.0626762353858,,,,,,,,45.5134221950611,1.5543048366917,47.8804439117908,,139.765101107054,,12.0689013258685,,4.36062898896295,NA,,25.2795753917333,121.511391615102,,,1.56625966069865,41.0652840162156,,,,1.33489474390396,13.5537399726958,,148.895356234873,139.304461125468,7.94450150130959,13.3492353053918,48.7081483236485,,,,,4.96604670536497,51.5273670894447,,3.06236627423568,,,66.890113843272,19.7650769354824,,,18.0381786759127,,,,14.9591112392129,67.3939593830579,
Dunbar,,16.4499396656586,,123.246766200072,,,17.5952351482946,,,74.6236212914412,73.3031513058205,158.757219735565,,0,,,,,,,0.804669885390448,12.5656872013421,,,,4.38942470735654,,9.302067505928,41.39117421618,0,,,,,,,,14.2668134103592,,,,,,,,,161.175350154054,52.0248677222602,,3.48072974990922,,140.131181924351,,22.1459694648474,,3.23395894347243,,,113.778019306614,1.09911831293437,,,,0.860163095414373,,,,NA,7.07154684466019,,33.3017496359377,NA,0,17.9909610313806,28.4272345377134,,,,,165.611714183642,268.058881496902,,0,,,,62.2443947765222,,,0,,,,68.2642701485422,0.47714042824423,
Dunblane,,16.4463587819789,193.454955887512,205.277459554309,,,51.9728250570257,,,44.7745637839705,110.660469478634,125.075668077974,,1.03339337559101,,,89.8932386939917,,,213.058830600274,,,,,,10448.3005096058,,159.303677956334,51.589606702478,0.763792710875064,,,,,,,191.317547967186,,,97.0842181035126,,,,7.30553832398625,,,49.0781867829566,27.8373993103618,103.140422620432,,,24.4974746590924,,58.0529672216372,,41.9871822031183,24.1078559710796,,42.119163603074,2.07369826636016,,,96.9082037957653,,,,,1.85144939288769,,,157.975445719542,173.495008924868,3.01565078153214,,145.317064121188,,,,,74.6529130987374,40.5394573311512,,2.111333520746,,,,88.5193972100819,,,0.956940538893381,,,,127.398860630144,0.309223663851662,
Dunfermline,5.87448393382862,5.32104225029585,108.954592909241,48.0258885107969,,,76.9935525442006,12.8911719206475,,117.149399370738,115.515607932867,126.67217934635,25.0978734563884,6.81981998911867,23.8976298504001,,61.1784269741625,,0,85.6284287355588,18.8621988222538,9.344272640413,,0,22.5097822548676,7.85163325949005,0.32738377496296,66.7098320390974,78.8366504674992,,3.12220565353795,0,5.04232255369396,,0.808557877152348,152.375372614242,106.192324858331,62.1393285313454,,64.1796734716812,28.4635908812975,3.04709605864771,,,23.4467084964556,,93.1694740373926,72.1365479329338,193.357763574783,6.11246391011256,,111.518602185893,16.0810766703625,34.9633743396731,0.171989240557168,4.80923115670986,48.7825680457839,1.19229602559503,75.8915722790846,5.67183739899582,1.45705353544666,,591.242621195023,5.571523048141,32.8317899106794,5.38263107706301,25.3714237863306,1.47697494752338,13.5075663161269,128.792207722554,47.0250659437647,161.462338573654,5.21003276182102,13.0885703092864,72.5261698315602,41.9906871785948,0,9.20831625248668,0,86.1032102022628,147.018860324979,19.1882727526767,1.40908991025592,3.18431806921742,NA,,72.4464153525684,,89.7638351799275,1.93018606301134,0.536338898046602,6.32439414686334,8.67278342311935,166.310264478441,0.859067990996138,19.6171732905541
Dunnswood,,9.20906224609301,141.917907026906,36.7733352562865,,,81.2354674193538,,,,11.9631985968049,211.347660797137,,,36.4790267094492,,,,,,,14.8921030519875,,,,,,38.2094522721889,54.3545910484781,8.30491137516372,,,,,,,84.1147760858148,,,59.90483929899,61.9484907833409,,,,11.4174718623134,,41.777299889366,61.9003704062745,341.955614052858,14.6960977463156,,NA,,7.74059291250342,,2.17927669209068,,,68.5967749851795,4.46681035702517,,,719.150931524422,3.44851473508107,,,,3.48225664840535,2.9724505007668,,,77.8734881970778,,19.7053637983359,,67.9604851449751,,,,,,71.6672013869106,,,,,,,,0.557848519194782,,,,120.268047428483,1.61294650746086,
Dunnswood - Carrickstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867718719284291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76397478957402,,,,,,,,,,,,,,,,,,,,,,,1.37316591039291,,,,,,,,,2.55267224127339,,,0.44857707630852,
Dunoon,,,,,,,,,,,122.124046801154,,,,,,,,,29.5639454523451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9566379383813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1038810204563,,,,,,,,,,
Duns,,0.242036848418688,85.7522802852994,34.8388996959588,,,2.90227110308716,,,8.95068654971901,50.9283553737709,9.5841641094615,,0.190340534426397,,,62.8078897569053,,,,2.08363558980735,0.717549468786716,,,,4.70189926820697,,13.4801293034475,73.8820420454224,0,,,,,,,17.0527817569707,,,19.5204443844336,,,,,,,17.4275344858175,15.5352282438001,7.24090550932311,0,,161.492162891684,,0.20818255469713,,0,,,94.0724375758373,0,,,12.1566431102293,0,,,,0.336712889783683,2.15784321344215,,29.60151280585,25.2016920871581,0,0.728682926215114,6.47575225214546,,,,,39.7763717033458,13.5182777756341,,1.39254499888466,,,,22.4345276656034,,NA,0,,0.179370655621531,0.494437577751754,42.3200544360951,NA,
East Calder,,4.74853256405181,87.3905342379957,27.2276039683518,,,52.4077993780319,,,,202.244760300018,76.3844028470927,,1.52893006626621,16.3799617282135,,89.6787892842263,,,111.968457977829,37.4156330646253,27.1589192247813,,,,4.43393338064817,,92.0428538447751,136.188033550313,8.36249774014114,,,,,,118.176106425855,,116.881745780664,,66.424843623467,17.219403423995,,,5.11689480784333,18.2049972474186,,96.6325848708981,34.7901073215358,79.8072711153512,53.0040201209395,22.8423024181143,96.1182331660678,,15.7182705062359,,8.2638403647801,22.251301476407,,56.7820443906538,18.8291680521305,,,154.011426409481,20.5863234554238,102.315900861831,,,4.11424202775153,31.1727201940242,273.721242532426,261.258220626889,42.5973379586099,0.606921883892101,18.860869602582,173.559608337951,37.6375812159074,,,,125.876346978691,42.3904812113328,19.3667689082561,1.58848258335717,70.554949637622,NA,122.544448457715,18.4807018282521,,,0.964049441592137,,,46.4398890846978,140.226598970267,27.3000196317146,
Ellon,,0,,151.121182549157,,,32.6853793946648,,,,32.3180814322609,11.1962831671646,,0.447214796470795,,,32.2246356277009,,,,,,,,,0.269937097310749,,44.088475985613,70.6479914657044,4.09835269518037,,,,,,,9.21110180124441,,,53.8929406891677,,,,,,,,10.0458219858545,115.684404236515,,,82.0911624555619,,4.1729748510174,,2.13796751659768,23.9105352896049,,176.934198207442,,,,216.927942875245,,,,,0.075413784459372,,,121.330337763649,72.258187034276,0.710475531614105,,,,,,,130.223336777984,18.9074744203251,,0.208449736555471,,,,1.06279812615733,,25.228492155878,0,,,,,,
Erskine,,,,46.5151642951989,,,,,,,123.20750507405,,,,,,,,,108.295326507969,,,,,,,,,25.0691058751195,,,,,,,236.248877150688,,,,,,,,,,,59.9012134789981,,,,,75.5940508900005,,,,,,,46.9737095479488,,,,,,,,,,,162.324852968603,,56.8124779797956,,,,,,,,,,,,,86.5174591999014,75.5101944781262,,,,,,,,,,
