"","Site","Year","Month","Week","x"
"943","Bowhouse",2021,"03","11",0.664834957412346
"944","Carbarns",2021,"03","11",23.4005885707571
"945","Coldstream",2021,"03","11",0.557339132566889
"946","Cumnock",2021,"03","11",11.5560839432448
"947","Cumnock - Netherwood",2021,"03","11",4.57555901575798
"948","Cupar",2021,"03","11",15.0256026399343
"949","Dalbeattie",2021,"03","11",4.20011868802642
"950","Daldowie",2021,"03","11",13.9005272612299
"951","Dalmarnock",2021,"03","11",25.6044882529765
"952","Dalmuir",2021,"03","11",18.1478324627227
"953","Dalscone",2021,"03","11",1.73933475359978
"954","Denny",2021,"03","11",47.8804439117908
"955","Dunbar",2021,"03","11",3.48072974990922
"956","Dunfermline",2021,"03","11",6.11246391011256
"957","Dunnswood",2021,"03","11",14.6960977463156
"958","Duns",2021,"03","11",0
"959","East Calder",2021,"03","11",53.0040201209395
"960","Fairlie",2021,"03","11",2.23819806960676
"961","Falkirk",2021,"03","11",13.9322457383357
"962","Fauldhouse",2021,"03","11",16.8136612054988
"963","Forfar",2021,"03","11",5.76782780233363
"964","Fort William",2021,"03","11",1.29199645698532
"965","Fraserburgh",2021,"03","11",9.61443049179928
"966","Galashiels",2021,"03","11",0.639200517922378
"967","Girvan",2021,"03","11",0.527831663500442
"968","Guardbridge",2021,"03","11",0
"969","Hamilton",2021,"03","11",7.73744880003673
"970","Harthill",2021,"03","11",1.5440203303453
"971","Hatton",2021,"03","11",7.95949529111973
"972","Hawick",2021,"03","11",0.202316890357799
"973","Helensburgh",2021,"03","11",40.4931918098936
"974","Inverclyde",2021,"03","11",6.51059271814938
"975","Ironmill Bay",2021,"03","11",8.14743938943133
"976","Kincardine",2021,"03","11",94.2436872030803
"977","Kirkcaldy",2021,"03","11",26.3026967405425
"978","Kirkwall",2021,"03","11",0
"979","Lanark",2021,"03","11",2.06228228169145
"980","Largs",2021,"03","11",1.2044229545686
"981","Lerwick",2021,"03","11",0
"982","Lesmahagow",2021,"03","11",2.83544059055681
"983","Levenmouth",2021,"03","11",7.6875173770765
"984","Linlithgow",2021,"03","11",2.08273158170937
"985","Lockerbie",2021,"03","11",0.482677989429445
"986","Lossiemouth",2021,"03","11",0.395494439642891
"987","Mauldslie",2021,"03","11",5.94747789387292
"988","Maybole",2021,"03","11",21.1739790380155
"989","Meadowhead",2021,"03","11",9.68944719687657
"990","Muirkirk",2021,"03","11",0
"991","Nairn",2021,"03","11",2.28525245792973
"992","Neilston",2021,"03","11",2.37973970231886
"993","New Cumnock",2021,"03","11",9.90355838907539
"994","Newburgh",2021,"03","11",0.759468873517931
"995","Newport & Tayport",2021,"03","11",1.15919524466888
"996","Newtown St Boswell",2021,"03","11",0
"997","Nigg",2021,"03","11",6.86258820079522
"998","Nigg - Torry",2021,"03","11",16.6141503254292
"999","Paisley",2021,"03","11",19.0440869496027
"1000","Peebles",2021,"03","11",0
"1001","Penicuik",2021,"03","11",31.8359720229149
"1002","Persley - Northfield",2021,"03","11",15.0993582177237
"1003","Perth",2021,"03","11",6.93520501605079
"1004","Peterhead",2021,"03","11",0.708997162110125
"1005","Philipshill",2021,"03","11",5.96855624174146
"1006","Seafield",2021,"03","11",7.61620607607569
"1007","Shieldhall",2021,"03","11",21.2542027880009
"1008","Shotts",2021,"03","11",23.2060062979173
"1009","Skellyton",2021,"03","11",4.18998553359536
"1010","Springfield",2021,"03","11",23.8041304894423
"1011","St Andrews",2021,"03","11",14.0860901705177
"1012","Stevenston",2021,"03","11",5.10521762379283
"1013","Stirling",2021,"03","11",3.18026331711555
"1014","Stonehouse",2021,"03","11",9.52675371927785
"1015","Strathaven",2021,"03","11",5.88512452238512
"1016","Swinstie",2021,"03","11",21.9566957990813
"1017","Tillicoultry",2021,"03","11",3.22142306315998
"1018","Troqueer",2021,"03","11",2.84688303626372
"1019","Uplawmoor",2021,"03","11",0
"1020","Whitburn",2021,"03","11",3.29064150682031
"1021","Winchburgh",2021,"03","11",17.622857820106
"1022","Allanfearn",2021,"03","12",12.4857454579265
"1023","Allers",2021,"03","12",1.70079811178123
"1024","Alloa",2021,"03","12",17.3768110699446
"1025","Alva",2021,"03","12",6.80391687426338
"1026","Annan",2021,"03","12",0.328458165753913
"1027","Ardoch",2021,"03","12",10.5218681130923
"1028","Armadale",2021,"03","12",6.88430818149162
"1029","Bathgate",2021,"03","12",5.72626932481669
"1030","Biggar",2021,"03","12",0.940911406783467
"1031","Blackburn",2021,"03","12",10.2703204102311
"1032","Blackridge",2021,"03","12",5.78179604767758
"1033","Blackwood",2021,"03","12",5.8941598779528
"1034","Blairgowrie",2021,"03","12",40.3813591057165
"1035","Boness",2021,"03","12",5.72331879472479
"1036","Bonnybridge",2021,"03","12",21.8212318695843
"1037","Bothwellbank",2021,"03","12",3.7728067784054
"1038","Bowhouse",2021,"03","12",0.4743637792287
"1039","Carbarns",2021,"03","12",14.5490411674452
"1040","Coldstream",2021,"03","12",0.346285657156481
"1041","Cumnock",2021,"03","12",17.8381975707386
"1042","Cumnock - Netherwood",2021,"03","12",9.62253963304691
"1043","Cupar",2021,"03","12",0.503244800299164
"1044","Dalbeattie",2021,"03","12",36.7401971211216
"1045","Daldowie",2021,"03","12",14.1019737784801
"1046","Dalmarnock",2021,"03","12",12.5907740380456
"1047","Dalmuir",2021,"03","12",11.7222107258154
"1048","Dalscone",2021,"03","12",4.93351071477972
"1049","Denny",2021,"03","12",41.0652840162156
"1050","Dunbar",2021,"03","12",0.860163095414373
"1051","Dunfermline",2021,"03","12",5.571523048141
"1052","Dunnswood",2021,"03","12",3.44851473508107
"1053","Duns",2021,"03","12",0
"1054","East Calder",2021,"03","12",20.5863234554238
"1055","Eyemouth",2021,"03","12",0.93522370643513
"1056","Fairlie",2021,"03","12",0
"1057","Falkirk",2021,"03","12",24.2628853998852
"1058","Fauldhouse",2021,"03","12",2.25732538401612
"1059","Forfar",2021,"03","12",7.14674015336026
"1060","Fort William",2021,"03","12",1.06378300743755
"1061","Fraserburgh",2021,"03","12",4.34308126583967
"1062","Galashiels",2021,"03","12",1.80486573238321
"1063","Girvan",2021,"03","12",0
"1064","Guardbridge",2021,"03","12",0.653649238046504
"1065","Hamilton",2021,"03","12",13.667776624816
"1066","Harthill",2021,"03","12",7.30771727659404
"1067","Hatton",2021,"03","12",8.06278029871055
"1068","Hawick",2021,"03","12",0.405400693631805
"1069","Helensburgh",2021,"03","12",47.7949532382671
"1070","Inverclyde",2021,"03","12",2.84733413187564
"1071","Ironmill Bay",2021,"03","12",5.2588758005074
"1072","Kelso",2021,"03","12",0.09543054021592
"1073","Kincardine",2021,"03","12",2.64136333178574
"1074","Kirkcaldy",2021,"03","12",15.0439655162907
"1075","Kirkwall",2021,"03","12",0
"1076","Lanark",2021,"03","12",3.87721141458457
"1077","Largs",2021,"03","12",NA
"1078","Lerwick",2021,"03","12",0
"1079","Lesmahagow",2021,"03","12",NA
"1080","Levenmouth",2021,"03","12",9.68129381599811
"1081","Linlithgow",2021,"03","12",2.57117349899644
"1082","Lockerbie",2021,"03","12",0
"1083","Lossiemouth",2021,"03","12",2.17951179350272
"1084","Mauldslie",2021,"03","12",10.7559805426574
"1085","Maybole",2021,"03","12",0
"1086","Meadowhead",2021,"03","12",11.31893015285
"1087","Muirkirk",2021,"03","12",8.70666753654068
"1088","Nairn",2021,"03","12",0.460353971030459
"1089","Neilston",2021,"03","12",1.35454403195198
"1090","New Cumnock",2021,"03","12",4.57916866135015
"1091","Newburgh",2021,"03","12",0.768404676307415
"1092","Newport & Tayport",2021,"03","12",4.28162814008811
"1093","Newtown St Boswell",2021,"03","12",0
"1094","Nigg",2021,"03","12",5.87249336850706
"1095","Nigg - Torry",2021,"03","12",0.874172437302873
"1096","Paisley",2021,"03","12",19.628040172046
"1097","Peebles",2021,"03","12",0
"1098","Penicuik",2021,"03","12",7.7520405416045
"1099","Persley - Northfield",2021,"03","12",1.31126252721102
"1100","Perth",2021,"03","12",4.03380422462189
"1101","Peterhead",2021,"03","12",0.320020637522972
"1102","Philipshill",2021,"03","12",7.85323238162659
"1103","Seafield",2021,"03","12",9.86127217961807
"1104","Selkirk",2021,"03","12",0
"1105","Shieldhall",2021,"03","12",15.6277988241602
"1106","Shotts",2021,"03","12",22.1378628981382
"1107","Springfield",2021,"03","12",8.30073228807499
"1108","St Andrews",2021,"03","12",15.4610302470432
"1109","Stevenston",2021,"03","12",8.24302985828998
"1110","Stirling",2021,"03","12",14.1627707512431
"1111","Stonehouse",2021,"03","12",0.925641564540343
"1112","Stornoway",2021,"03","12",0
"1113","Strathaven",2021,"03","12",13.0117112501747
"1114","Swinstie",2021,"03","12",81.5808329034918
"1115","Tillicoultry",2021,"03","12",3.05947195384004
"1116","Troqueer",2021,"03","12",1.4144078807034
"1117","Uplawmoor",2021,"03","12",0
"1118","Whitburn",2021,"03","12",2.85052759004163
"1119","Winchburgh",2021,"03","12",9.78366699275355
"1120","Allanfearn",2021,"03","13",0.84957277041789
"1121","Alloa",2021,"03","13",18.3834251442998
"1122","Alva",2021,"03","13",5.91314504594831
"1123","Annan",2021,"03","13",NA
"1124","Ardoch",2021,"03","13",3.79105339859893
"1125","Biggar",2021,"03","13",NA
"1126","Blackburn",2021,"03","13",11.3663268859252
"1127","Blairgowrie",2021,"03","13",15.1628483565155
"1128","Boness",2021,"03","13",2.70912665004412
"1129","Bonnybridge",2021,"03","13",33.3324857669205
"1130","Bothwellbank",2021,"03","13",3.98390820768177
"1131","Bowhouse",2021,"03","13",0.541002802175915
"1132","Carbarns",2021,"03","13",30.1392766654172
"1133","Coldstream",2021,"03","13",0
"1134","Cumnock",2021,"03","13",25.3085236200724
"1135","Cumnock - Netherwood",2021,"03","13",0
"1136","Cupar",2021,"03","13",0.862436411946569
"1137","Dalbeattie",2021,"03","13",0.865461035127624
"1138","Daldowie",2021,"03","13",10.0355016637611
"1139","Dalmuir",2021,"03","13",10.0580939274581
"1140","Dalscone",2021,"03","13",NA
"1141","Denny",2021,"03","13",67.3939593830579
"1142","Dunbar",2021,"03","13",0.47714042824423
"1143","Dunblane",2021,"03","13",0.309223663851662
"1144","Dunfermline",2021,"03","13",0.859067990996138
"1145","Dunnswood",2021,"03","13",1.61294650746086
"1146","Dunnswood - Carrickstone",2021,"03","13",0.44857707630852
"1147","Duns",2021,"03","13",NA
"1148","East Calder",2021,"03","13",27.3000196317146
"1149","Eyemouth",2021,"03","13",0.669967941601398
"1150","Fairlie",2021,"03","13",0.888199651899135
"1151","Falkirk",2021,"03","13",23.3515966160976
"1152","Forfar",2021,"03","13",16.6782815804313
"1153","Fort William",2021,"03","13",0
"1154","Fraserburgh",2021,"03","13",6.23310806829085
"1155","Galashiels",2021,"03","13",0.390887779717766
"1156","Girvan",2021,"03","13",1.48283476473433
"1157","Guardbridge",2021,"03","13",2.765968117613
"1158","Hamilton",2021,"03","13",10.1592748479104
"1159","Hatton",2021,"03","13",8.47702752615328
"1160","Hawick",2021,"03","13",0.784115358442977
"1161","Helensburgh",2021,"03","13",44.9422834626921
"1162","Inverclyde",2021,"03","13",0.881100157239761
"1163","Ironmill Bay",2021,"03","13",52.0253416457542
"1164","Kelso",2021,"03","13",0
"1165","Kincardine",2021,"03","13",2.04508971879299
"1166","Kirkwall",2021,"03","13",0.163974252000053
"1167","Largs",2021,"03","13",1.34785159526348
"1168","Lerwick",2021,"03","13",0
"1169","Lesmahagow",2021,"03","13",2.79284542517785
"1170","Linlithgow",2021,"03","13",8.53217434969426
"1171","Lockerbie",2021,"03","13",0
"1172","Lossiemouth",2021,"03","13",4.361455774525
"1173","Maybole",2021,"03","13",1.13501667407599
"1174","Meadowhead",2021,"03","13",11.1038099408389
"1175","Muirkirk",2021,"03","13",0
"1176","Neilston",2021,"03","13",0
"1177","New Cumnock",2021,"03","13",0
"1178","Newburgh",2021,"03","13",8.8339183104792
"1179","Newport & Tayport",2021,"03","13",0.154345871953399
"1180","Newtown St Boswell",2021,"03","13",0
"1181","Nigg",2021,"03","13",0.811100206011916
"1182","Nigg - Torry",2021,"03","13",NA
"1183","Paisley",2021,"03","13",5.45295857626657
"1184","Peebles",2021,"03","13",0
"1185","Penicuik",2021,"03","13",2.88890360662159
"1186","Persley - Northfield",2021,"03","13",0.074980052784046
"1187","Perth",2021,"03","13",1.17255235485789
"1188","Peterhead",2021,"03","13",0.464358953500993
"1189","Seafield",2021,"03","13",5.72396374542005
"1190","Selkirk",2021,"03","13",1.59121378542337
"1191","Shieldhall",2021,"03","13",6.31761683255886
"1192","Shieldhall - Barrhead",2021,"03","13",2.65378949204402
"1193","Shieldhall - Gorbals",2021,"03","13",6.97188713580116
"1194","Shieldhall - Govanhill",2021,"03","13",24.0398895286476
"1195","Springfield",2021,"03","13",5.4616674478186
"1196","St Andrews",2021,"03","13",31.0759193044239
"1197","Stevenston",2021,"03","13",6.87211923789323
"1198","Stirling",2021,"03","13",5.08059898629656
"1199","Stornoway",2021,"03","13",0
"1200","Tillicoultry",2021,"03","13",17.8886331285733
"1201","Troqueer",2021,"03","13",2.0280680861537
"1202","Uplawmoor",2021,"03","13",NA
"1203","Whitburn",2021,"03","13",3.89651372846983
"1204","Winchburgh",2021,"03","13",0.870012832542263
"1205","Allanfearn",2021,"04","13",0.29761294223732
"1206","Allers",2021,"04","13",5.43630394234594
"1207","Alloa",2021,"04","13",18.7652510765777
"1208","Ardoch",2021,"04","13",3.14991252803364
"1209","Armadale",2021,"04","13",1.51200816210694
"1210","Bathgate",2021,"04","13",26.1698617512859
"1211","Blackburn",2021,"04","13",3.23056991426963
"1212","Blackridge",2021,"04","13",18.0818355657819
"1213","Blackwood",2021,"04","13",4.31224293078062
"1214","Bowhouse",2021,"04","13",0.547732084530907
"1215","Carbarns",2021,"04","13",9.54949332030045
"1216","Coldstream",2021,"04","13",0
"1217","Cupar",2021,"04","13",0.429432462284404
"1218","Dalmarnock",2021,"04","13",NA
"1219","Dunfermline",2021,"04","13",6.32439414686334
"1220","Dunnswood - Carrickstone",2021,"04","13",2.55267224127339
"1221","Duns",2021,"04","13",0.179370655621531
"1222","Eyemouth",2021,"04","13",2.90182114466277
"1223","Fairlie",2021,"04","13",0
"1224","Fauldhouse",2021,"04","13",2.07879182328922
"1225","Fort William",2021,"04","13",0
"1226","Fraserburgh",2021,"04","13",0
"1227","Guardbridge",2021,"04","13",9.95285503007322
"1228","Hamilton",2021,"04","13",15.2835102614782
"1229","Harthill",2021,"04","13",NA
"1230","Hatton",2021,"04","13",11.1402066225031
"1231","Inverclyde",2021,"04","13",2.91204934332161
"1232","Kelso",2021,"04","13",0
"1233","Kirkcaldy",2021,"04","13",23.6301651967525
"1234","Lanark",2021,"04","13",7.14157268179209
"1235","Lesmahagow",2021,"04","13",0
"1236","Levenmouth",2021,"04","13",6.34661242725234
"1237","Linlithgow",2021,"04","13",1.85038867291223
"1238","Lossiemouth",2021,"04","13",1.55632911213645
"1239","Mauldslie",2021,"04","13",9.42476420199567
"1240","Meadowhead",2021,"04","13",7.59348791257603
"1241","Nairn",2021,"04","13",0.383989087356737
"1242","Newburgh",2021,"04","13",4.01971337397889
"1243","Newtown St Boswell",2021,"04","13",0
"1244","Nigg",2021,"04","13",4.01296769863933
"1245","Nigg - Torry",2021,"04","13",0.789066027716359
"1246","Persley - Northfield",2021,"04","13",0
"1247","Perth",2021,"04","13",2.65477539259537
"1248","Peterhead",2021,"04","13",0.549177296045822
"1249","Philipshill",2021,"04","13",8.30980557651494
"1250","Seafield",2021,"04","13",4.5486874809391
"1251","Selkirk",2021,"04","13",0
"1252","Shieldhall",2021,"04","13",9.49060884377936
"1253","Shieldhall - Barrhead",2021,"04","13",8.27161892342098
"1254","Shieldhall - Gorbals",2021,"04","13",1.49523166212428
"1255","Shieldhall - Govanhill",2021,"04","13",12.923535399439
"1256","Shotts",2021,"04","13",3.68241829605963
"1257","Skellyton",2021,"04","13",1.3023396290786
"1258","Springfield",2021,"04","13",38.6325408055225
"1259","St Andrews",2021,"04","13",21.8817015520775
"1260","Stevenston",2021,"04","13",6.41110471018062
"1261","Stonehouse",2021,"04","13",2.75084636344063
"1262","Strathaven",2021,"04","13",9.67873169391251
"1263","Swinstie",2021,"04","13",54.6642936067171
"1264","Uplawmoor",2021,"04","13",0
"1265","Winchburgh",2021,"04","13",0
"1266","Allanfearn",2021,"04","14",3.99521112123551
"1267","Allers",2021,"04","14",1.75005463742309
"1268","Allers - St Leonards",2021,"04","14",9.94684296954914
"1269","Alloa",2021,"04","14",19.7515568031307
"1270","Alva",2021,"04","14",4.37767423855223
"1271","Annan",2021,"04","14",0
"1272","Ardoch",2021,"04","14",3.05302070861207
"1273","Armadale",2021,"04","14",5.17501980042471
"1274","Bathgate",2021,"04","14",NA
"1275","Blackburn",2021,"04","14",6.52012676160306
"1276","Blackridge",2021,"04","14",87.6439064139136
"1277","Blackwood",2021,"04","14",0
"1278","Blairgowrie",2021,"04","14",3.20273839976837
"1279","Boness",2021,"04","14",6.31802854162262
"1280","Bonnybridge",2021,"04","14",6.27598697394125
"1281","Bothwellbank",2021,"04","14",3.76599257482979
"1282","Bowhouse",2021,"04","14",0
"1283","Carbarns",2021,"04","14",11.985878338793
"1284","Coldstream",2021,"04","14",0
"1285","Cumnock",2021,"04","14",2.70114913382139
"1286","Cumnock - Netherwood",2021,"04","14",0
"1287","Cupar",2021,"04","14",0.439463463583891
"1288","Dalbeattie",2021,"04","14",0
"1289","Daldowie",2021,"04","14",5.93634029805809
"1290","Dalmarnock",2021,"04","14",4.1735246597759
"1291","Dalmuir",2021,"04","14",10.6095688416944
"1292","Dalmuir - Auchinairn (6298)",2021,"04","14",0.711327085069229
"1293","Dalmuir - Auchinairn (6330)",2021,"04","14",3.08680564847426
"1294","Dalmuir - Clydebank",2021,"04","14",2.0454856105137
"1295","Dalscone",2021,"04","14",NA
"1296","Denny",2021,"04","14",121.511391615102
"1297","Dunbar",2021,"04","14",1.09911831293437
"1298","Dunblane",2021,"04","14",2.07369826636016
"1299","Dunfermline",2021,"04","14",5.67183739899582
"1300","Dunnswood",2021,"04","14",4.46681035702517
"1301","Dunnswood - Carrickstone",2021,"04","14",8.76397478957402
"1302","Duns",2021,"04","14",0
"1303","East Calder",2021,"04","14",18.8291680521305
"1304","Eyemouth",2021,"04","14",0.121835800977463
"1305","Fairlie",2021,"04","14",0
"1306","Falkirk",2021,"04","14",8.21208322350477
"1307","Fauldhouse",2021,"04","14",NA
"1308","Forfar",2021,"04","14",2.02972763584964
"1309","Fort William",2021,"04","14",0
"1310","Fraserburgh",2021,"04","14",0.506578001451072
"1311","Girvan",2021,"04","14",4.74353540166436
"1312","Guardbridge",2021,"04","14",0.899407563759011
"1313","Hamilton",2021,"04","14",6.61721381599459
"1314","Harthill",2021,"04","14",NA
"1315","Hatton",2021,"04","14",10.0475242049508
"1316","Hawick",2021,"04","14",0.35972206466702
"1317","Helensburgh",2021,"04","14",82.4294478092562
"1318","Inverclyde",2021,"04","14",4.82057964516976
"1319","Inverclyde - Gourock",2021,"04","14",24.3699300809378
"1320","Ironmill Bay",2021,"04","14",1.41800428959631
"1321","Kelso",2021,"04","14",0
"1322","Kincardine",2021,"04","14",6.68245516355957
"1323","Kirkcaldy",2021,"04","14",11.4556290654885
"1324","Kirkwall",2021,"04","14",0
"1325","Lanark",2021,"04","14",14.0798783589363
"1326","Largs",2021,"04","14",20.7004880158171
"1327","Lerwick",2021,"04","14",0
"1328","Lesmahagow",2021,"04","14",0
"1329","Levenmouth",2021,"04","14",7.57008857946601
"1330","Linlithgow",2021,"04","14",0.866688245082246
"1331","Lockerbie",2021,"04","14",0
"1332","Lossiemouth",2021,"04","14",3.4270355854192
"1333","Mauldslie",2021,"04","14",9.49955621732174
"1334","Maybole",2021,"04","14",0
"1335","Meadowhead",2021,"04","14",9.09902056645475
"1336","Muirkirk",2021,"04","14",12.5609762807422
"1337","Nairn",2021,"04","14",2.82080351749722
"1338","Neilston",2021,"04","14",0.474518372221873
"1339","New Cumnock",2021,"04","14",0
"1340","Newburgh",2021,"04","14",0.0694264289462595
"1341","Newport & Tayport",2021,"04","14",0
"1342","Newtown St Boswell",2021,"04","14",0
"1343","Nigg",2021,"04","14",4.29387138186978
"1344","Nigg - Torry",2021,"04","14",5.0832753419011
"1345","Paisley",2021,"04","14",2.10103432972871
"1346","Paisley - Airport",2021,"04","14",11.4086344036379
"1347","Paisley - Blackhall",2021,"04","14",12.5394047469935
"1348","Paisley - Brediland",2021,"04","14",1.15668305363528
"1349","Penicuik",2021,"04","14",0
"1350","Persley - Northfield",2021,"04","14",4.10250992482475
"1351","Perth",2021,"04","14",1.77349654902152
"1352","Peterhead",2021,"04","14",0.144424424110437
"1353","Philipshill",2021,"04","14",4.40860411117654
"1354","Philipshill - Stewartfield (3606)",2021,"04","14",0.0672434488607614
"1355","Philipshill - Stewartfield (7801)",2021,"04","14",0.156514530349843
"1356","Seafield",2021,"04","14",3.10913839832181
"1357","Selkirk",2021,"04","14",0.69886167111316
"1358","Shieldhall",2021,"04","14",9.36656398601471
"1359","Shieldhall - Barrhead",2021,"04","14",0.844796756298183
"1360","Shieldhall - Gorbals",2021,"04","14",8.73838332332935
"1361","Shieldhall - Govanhill",2021,"04","14",39.0108657830517
"1362","Shotts",2021,"04","14",6.48993849703169
"1363","Skellyton",2021,"04","14",3.16043212203233
"1364","Springfield",2021,"04","14",11.7098229983257
"1365","St Andrews",2021,"04","14",17.753607913097
"1366","Stevenston",2021,"04","14",4.41003388168806
"1367","Stirling",2021,"04","14",13.2075425797171
"1368","Stonehouse",2021,"04","14",1.64146291047033
"1369","Stornoway",2021,"04","14",NA
"1370","Strathaven",2021,"04","14",9.56064657006884
"1371","Swinstie",2021,"04","14",12.7710216629578
"1372","Tillicoultry",2021,"04","14",4.08801691957314
"1373","Troqueer",2021,"04","14",0
"1374","Uplawmoor",2021,"04","14",0.189022697003105
"1375","Whitburn",2021,"04","14",4.06533196385218
"1376","Winchburgh",2021,"04","14",0.178334508348781
"1377","Allanfearn",2021,"04","15",1.0073906539382
"1378","Allers",2021,"04","15",6.59467809410659
"1379","Allers - St Leonards",2021,"04","15",0.262513366664788
"1380","Alloa",2021,"04","15",10.6555270097018
"1381","Alva",2021,"04","15",2.22131670158251
"1382","Annan",2021,"04","15",0.71315970637562
"1383","Ardoch",2021,"04","15",1.4897191101039
"1384","Armadale",2021,"04","15",0.765175237653161
"1385","Banchory",2021,"04","15",0.20537614304834
"1386","Banff",2021,"04","15",0.179569919431853
"1387","Bathgate",2021,"04","15",1.41441648540421
"1388","Blackburn",2021,"04","15",2.86194866760171
"1389","Blackridge",2021,"04","15",270.720063024645
"1390","Boness",2021,"04","15",2.85250169081527
"1391","Bonnybridge",2021,"04","15",2.02390311745666
"1392","Bothwellbank",2021,"04","15",3.52703515602468
"1393","Bowhouse",2021,"04","15",NA
"1394","Carbarns",2021,"04","15",19.9502828145823
"1395","Coldstream",2021,"04","15",0
"1396","Cumnock",2021,"04","15",1.00003008595533
"1397","Cupar",2021,"04","15",1.60533210090089
"1398","Dalbeattie",2021,"04","15",0
"1399","Daldowie",2021,"04","15",17.7399021236822
"1400","Dalmarnock",2021,"04","15",10.7559321809573
"1401","Dalmuir",2021,"04","15",12.1098609099741
"1402","Dalmuir - Auchinairn (6298)",2021,"04","15",1.37349271302315
"1403","Dalmuir - Auchinairn (6330)",2021,"04","15",4.879132492095
"1404","Dalmuir - Clydebank",2021,"04","15",7.82459268960235
"1405","Dalscone",2021,"04","15",NA
"1406","Denny",2021,"04","15",17.4368012766042
"1407","Dunbar",2021,"04","15",0
"1408","Dunblane",2021,"04","15",0.763792710875064
"1409","Dunnswood",2021,"04","15",8.30491137516372
"1410","Dunnswood - Carrickstone",2021,"04","15",0.867718719284291
"1411","Duns",2021,"04","15",0
"1412","East Calder",2021,"04","15",8.36249774014114
"1413","Ellon",2021,"04","15",4.09835269518037
"1414","Eyemouth",2021,"04","15",0.113880732201779
"1415","Fairlie",2021,"04","15",0
"1416","Falkirk",2021,"04","15",7.29924015761445
"1417","Fauldhouse",2021,"04","15",0.246621469389726
"1418","Forfar",2021,"04","15",6.96459932878351
"1419","Forres",2021,"04","15",0.677413080438083
"1420","Fort William",2021,"04","15",0
"1421","Fraserburgh",2021,"04","15",0.715126995444323
"1422","Galashiels",2021,"04","15",0.558111596180883
"1423","Girvan",2021,"04","15",3.45394628874401
"1424","Guardbridge",2021,"04","15",0
"1425","Hamilton",2021,"04","15",6.35792359349404
"1426","Harthill",2021,"04","15",0.732773783221653
"1427","Hatton",2021,"04","15",5.93155684960796
"1428","Hawick",2021,"04","15",0
"1429","Helensburgh",2021,"04","15",44.618044103717
"1430","Inverclyde",2021,"04","15",1.75611112131223
"1431","Inverclyde - Gourock",2021,"04","15",83.3576838166972
"1432","Inverurie",2021,"04","15",3.93815681600277
"1433","Ironmill Bay",2021,"04","15",2.26695060726428
"1434","Kelso",2021,"04","15",0.082870657246069
"1435","Kincardine",2021,"04","15",9.21238897960852
"1436","Kirkcaldy",2021,"04","15",6.25690120693494
"1437","Kirkwall",2021,"04","15",0.224539927623564
"1438","Largs",2021,"04","15",15.5960785097429
"1439","Lerwick",2021,"04","15",0
"1440","Levenmouth",2021,"04","15",2.19538881354691
"1441","Linlithgow",2021,"04","15",1.0187049514248
"1442","Lockerbie",2021,"04","15",0.092409974335904
"1443","Lossiemouth",2021,"04","15",3.46729099294506
"1444","Maybole",2021,"04","15",0.248431822067505
"1445","Meadowhead",2021,"04","15",4.19077824800418
"1446","Muirkirk",2021,"04","15",82.2005205746404
"1447","Nairn",2021,"04","15",0
"1448","Neilston",2021,"04","15",0.986790606629003
"1449","Newburgh",2021,"04","15",0
"1450","Newport & Tayport",2021,"04","15",0
"1451","Newtown St Boswell",2021,"04","15",0
"1452","Nigg",2021,"04","15",6.30303282724064
"1453","Nigg - Torry",2021,"04","15",10.6052255241283
"1454","Paisley",2021,"04","15",5.27538881068845
"1455","Paisley - Airport",2021,"04","15",5.1439512151469
"1456","Paisley - Blackhall",2021,"04","15",5.68364157716194
"1457","Paisley - Brediland",2021,"04","15",0.17675356356278
"1458","Peebles",2021,"04","15",0
"1459","Penicuik",2021,"04","15",8.58215310373899
"1460","Persley - Northfield",2021,"04","15",3.21832525549812
"1461","Perth",2021,"04","15",2.74669371133181
"1462","Peterhead",2021,"04","15",0.27648627999956
"1463","Philipshill",2021,"04","15",8.74595652765106
"1464","Philipshill - Stewartfield (3606)",2021,"04","15",NA
"1465","Seafield",2021,"04","15",3.20371301483112
"1466","Seafield - Tranent",2021,"04","15",0
"1467","Selkirk",2021,"04","15",0
"1468","Shieldhall",2021,"04","15",7.92287863511691
"1469","Shieldhall - Barrhead",2021,"04","15",1.94423964573872
"1470","Shieldhall - Gorbals",2021,"04","15",13.1982423574547
"1471","Shieldhall - Govanhill",2021,"04","15",11.8886079371729
"1472","Shotts",2021,"04","15",11.2624028980501
"1473","Springfield",2021,"04","15",1.41975088109337
"1474","St Andrews",2021,"04","15",1.94114191984053
"1475","Stevenston",2021,"04","15",0.857915615175269
"1476","Stirling",2021,"04","15",3.20589012437106
"1477","Stirling - University",2021,"04","15",0.225510481382468
"1478","Stornoway",2021,"04","15",0
"1479","Swinstie",2021,"04","15",12.0987116048415
"1480","Tillicoultry",2021,"04","15",0.68578050692035
"1481","Troqueer",2021,"04","15",0
"1482","Turriff",2021,"04","15",0
"1483","Whitburn",2021,"04","15",0.192990281001225
"1484","Winchburgh",2021,"04","15",0
"1485","Allanfearn",2021,"04","16",2.8608468531133
"1486","Banff",2021,"04","16",0
"1487","Blackburn",2021,"04","16",10.5328828467806
"1488","Dalmuir - Auchinairn (6298)",2021,"04","16",0.286274151198283
"1489","Dalmuir - Auchinairn (6330)",2021,"04","16",3.2747274372816
