Allanfearn,2020-11-Read13,28105
Allanfearn,2020-11-Read14,5324
Allanfearn,2020-12-Read1,3060.84535472057
Allanfearn,2020-12-Read2,2214.83529667808
Allanfearn,2020-12-Read3,2715.08651348653
Allanfearn,2020-12-Read4,447.846853769326
Allanfearn,2020-12-Read5,0
Allanfearn,2020-12-Read6,0
Allanfearn,2020-12-Read7,5982.12853946093
Allanfearn,2020-12-Read8,3819.05070244573
Allanfearn,2020-12-Read9,4019.78858978158
Allanfearn,2021-01-Read1,70482
Allanfearn,2021-01-Read2,55044
Allanfearn,2021-01-Read3,82734
Allanfearn,2021-01-Read4,102770
Allanfearn,2021-01-Read5,36182
Allanfearn,2021-01-Read6,122424
Allanfearn,2021-01-Read7,47935
Allanfearn,2021-01-Read8,67382
Allanfearn,2021-01-Read9,33430
Allanfearn,2021-01-Read10,15131
Allanfearn,2021-01-Read11,29462
Allanfearn,2021-01-Read12,33625
Allanfearn,2021-01-Read13,44044
Allanfearn,2021-02-Read1,31607
Allanfearn,2021-02-Read2,35619
Allanfearn,2021-02-Read3,41432
Allanfearn,2021-02-Read4,45465
Allanfearn,2021-02-Read5,72455
Allanfearn,2021-02-Read6,31065
Allanfearn,2021-02-Read7,58541
Allanfearn,2021-02-Read8,13421
Allanfearn,2021-02-Read9,59022
Allanfearn,2021-02-Read10,70399
Allanfearn,2021-02-Read11,35213
Allanfearn,2021-02-Read12,12242
Allanfearn,2021-02-Read13,12775
Allanfearn,2021-03-Read1,10975
Allanfearn,2021-03-Read2,17465
Allanfearn,2021-03-Read3,42959
Allanfearn,2021-03-Read4,33509
Allanfearn,2021-03-Read5,55268
Allanfearn,2021-03-Read6,26433
Allanfearn,2021-03-Read7,3090.17456051864
Allanfearn,2021-03-Read8,3873.57152086941
Allanfearn,2021-03-Read9,32887
Allanfearn,2021-03-Read10,12615
Allanfearn,2021-03-Read11,45045
Allanfearn,2021-03-Read12,35711
Allanfearn,2021-03-Read13,31291
Allanfearn,2021-03-Read14,
Allanfearn,2021-03-Read15,
Allanfearn,2021-03-Read16,2764
Allanfearn,2021-03-Read17,588
Allanfearn,2021-04-Read1,597
Allanfearn,2021-04-Read2,15255
Allanfearn,2021-04-Read3,4722
Allanfearn,2021-04-Read4,7304
Allanfearn,2021-04-Read5,2976
Allanfearn,2021-04-Read6,2387
Allanfearn,2021-04-Read7,8421
Allanfearn,2021-04-Read8,4780
Allanfearn,2021-04-Read9,1058
Allanfearn,2021-05-Read1,796
Allanfearn,2021-05-Read2,32418
Allanfearn,2021-05-Read3,1706
Allanfearn,2021-05-Read4,4616
Allanfearn,2021-05-Read5,18140
Allanfearn,2021-05-Read6,9469
Allanfearn,2021-05-Read7,1131
Allanfearn,2021-05-Read8,730
Allanfearn,2021-05-Read9,492
Allanfearn,2021-05-Read10,0
Allanfearn,2021-05-Read11,511
Allanfearn,2021-05-Read12,0
Allanfearn,2021-05-Read13,1293
Allanfearn,2021-05-Read14,1387
Allanfearn,2021-06-Read1,852
Allanfearn,2021-06-Read2,0
Allanfearn,2021-06-Read3,742.723655547763
Allanfearn,2021-06-Read4,0
Allanfearn,2021-06-Read5,1286.82184553912
Allanfearn,2021-06-Read6,5865.16103843634
Allanfearn,2021-06-Read7,3985.09877657052
Allanfearn,2021-06-Read8,15125
Allanfearn,2021-06-Read9,8612.53463179537
Allanfearn,2021-06-Read10,6775.76317765327
Allanfearn,2021-06-Read11,6350.00999346399
Allanfearn,2021-06-Read12,41267
Allanfearn,2021-06-Read13,12483
Allanfearn,2021-06-Read14,34094
Allanfearn,2021-06-Read15,97953
Allanfearn,2021-06-Read16,81673
Allanfearn,2021-07-Read1,98432
Allanfearn,2021-07-Read2,158210
Allanfearn,2021-07-Read3,148209
Allanfearn,2021-07-Read4,110442
Allanfearn,2021-07-Read5,207912
Allanfearn,2021-07-Read6,87590
Allanfearn,2021-07-Read7,80936
Allanfearn,2021-07-Read8,113598
Allanfearn,2021-07-Read9,78213
Allanfearn,2021-07-Read10,86700
Allanfearn,2021-07-Read11,92510
Allanfearn,2021-07-Read12,94067
Allanfearn,2021-07-Read13,112407
Allanfearn,2021-07-Read14,175138
Allanfearn,2021-07-Read15,60354
Allanfearn,2021-07-Read16,171697
Allanfearn,2021-08-Read1,56164
Allanfearn,2021-08-Read2,43934
Allanfearn,2021-08-Read3,41472
Allanfearn,2021-08-Read4,32180
Allanfearn,2021-08-Read5,24189
Allanfearn,2021-08-Read6,30467
Allanfearn,2021-08-Read7,77208
Allanfearn,2021-08-Read8,27743
Allanfearn,2021-08-Read9,44701
Allanfearn,2021-08-Read10,60093
Allanfearn,2021-08-Read11,175738
Allanfearn,2021-08-Read12,207305
Allanfearn,2021-08-Read13,180701
Allanfearn,2021-08-Read14,317356
Allanfearn,2021-08-Read15,454669
Allanfearn,2021-08-Read16,318495
Allanfearn,2021-09-Read1,645198
Allanfearn,2021-09-Read2,709834
Allanfearn,2021-09-Read3,
Allanfearn,2021-09-Read4,432453
Allanfearn,2021-09-Read5,1313311
Allanfearn,2021-09-Read6,286147
Allanfearn,2021-09-Read7,176275
Allanfearn,2021-09-Read8,295005
Allanfearn,2021-09-Read9,312737
Allanfearn,2021-09-Read10,334405
Allanfearn,2021-09-Read11,107087
Allanfearn,2021-09-Read12,222711
Allanfearn,2021-09-Read13,243526
Allanfearn,2021-09-Read14,182538
Allanfearn,2021-09-Read15,65569
Allanfearn,2021-09-Read16,108140
Allanfearn,2021-10-Read1,117328
Allanfearn,2021-10-Read2,98563
Allanfearn,2021-10-Read3,55160
Allanfearn,2021-10-Read4,62879
Allanfearn,2021-10-Read5,52850
Allanfearn,2021-10-Read6,98044
Allanfearn,2021-10-Read7,66516
Allanfearn,2021-10-Read8,168984
Allanfearn,2021-10-Read9,77238
Allanfearn,2021-10-Read10,45174
Allanfearn,2021-10-Read11,43636
Allanfearn,2021-10-Read12,76101
Allanfearn,2021-10-Read13,46463
Allanfearn,2021-10-Read14,156278
Allanfearn,2021-10-Read15,179109
Allanfearn,2021-10-Read16,245371
Allanfearn,2021-11-Read1,90051
Allanfearn,2021-11-Read2,45107
Allanfearn,2021-11-Read3,1786.08996216641
Allanfearn,2021-11-Read4,56300
Allanfearn,2021-11-Read5,52602
Allanfearn,2021-11-Read6,67430
Allanfearn,2021-11-Read7,112717
Allanfearn,2021-11-Read8,44245
Allanfearn,2021-11-Read9,165322
Allanfearn,2021-11-Read10,166588
Allanfearn,2021-11-Read11,194730
Allanfearn,2021-12-Read1,144194
Allanfearn,2021-12-Read2,155588
Allanfearn,2021-12-Read3,166736
Allanfearn,2021-12-Read4,12699
Allanfearn,2021-12-Read5,19960
Allanfearn,2021-12-Read6,22538
Allanfearn,2021-12-Read7,124993
Allanfearn,2021-12-Read8,191008
Allanfearn,2022-01-Read1,
Allanfearn,2022-01-Read2,106768
Allanfearn,2022-01-Read3,102483
Allanfearn,2022-01-Read4,90873
Allanfearn,2022-01-Read5,
Allers,2021-01-Read1,164611
Allers,2021-01-Read2,160353
Allers,2021-01-Read3,60401
Allers,2021-01-Read4,70511
Allers,2021-02-Read1,44506
Allers,2021-02-Read2,12350
Allers,2021-02-Read3,60768
Allers,2021-02-Read4,46774
Allers,2021-03-Read1,15091
Allers,2021-03-Read2,2164.13290770359
Allers,2021-03-Read3,3334
Allers,2021-03-Read4,3694
Allers,2021-04-Read1,8910
Allers,2021-04-Read2,3857
Allers,2021-04-Read3,15269
Allers,2021-04-Read4,12276
Allers,2021-05-Read1,7443
Allers,2021-05-Read2,10590
Allers,2021-05-Read3,2386
Allers,2021-05-Read4,4087
Allers,2021-05-Read5,12959
Allers,2021-06-Read1,9469.94329525801
Allers,2021-06-Read2,14018
Allers,2021-06-Read3,77538
Allers,2021-07-Read1,317623
Allers,2021-07-Read2,274111
Allers,2021-07-Read3,172052
Allers,2021-07-Read4,108883
Allers,2021-07-Read5,182675
Allers,2021-08-Read1,960625
Allers,2021-09-Read1,1081826
Allers,2021-09-Read2,299940
Allers,2021-09-Read3,138315
Allers,2021-10-Read1,77248
Allers,2021-10-Read2,123163
Allers,2021-10-Read3,41069
Allers,2021-11-Read1,57559
Allers,2021-11-Read2,310774
Allers,2021-11-Read3,237807
Allers,2021-11-Read4,374575
Allers,2021-12-Read1,243833
Allers,2021-12-Read2,249906
Allers,2021-12-Read3,449283
Allers,2022-01-Read1,
Allers - St Leonards,2021-04-Read1,700
Allers - St Leonards,2021-04-Read2,453
Allers - St Leonards,2021-04-Read3,21179
Allers - St Leonards,2021-04-Read4,2654
Allers - St Leonards,2021-04-Read5,106163
Allers - St Leonards,2021-04-Read6,1174
Allers - St Leonards,2021-04-Read7,251
Allers - St Leonards,2021-04-Read8,40169
Alloa,2020-12-Read1,34953
Alloa,2020-12-Read2,22351
Alloa,2020-12-Read3,3324.97163295419
Alloa,2021-01-Read1,42938
Alloa,2021-01-Read2,211953
Alloa,2021-01-Read3,78204
Alloa,2021-01-Read4,115040
Alloa,2021-01-Read5,145058
Alloa,2021-01-Read6,144388
Alloa,2021-01-Read7,11836
Alloa,2021-01-Read8,4694
Alloa,2021-01-Read9,25821
Alloa,2021-01-Read10,74131
Alloa,2021-01-Read11,16499
Alloa,2021-02-Read1,95838
Alloa,2021-02-Read2,14987
Alloa,2021-02-Read3,58258
Alloa,2021-02-Read4,56118
Alloa,2021-02-Read5,7122
Alloa,2021-02-Read6,33139
Alloa,2021-02-Read7,15023
Alloa,2021-02-Read8,36623
Alloa,2021-02-Read9,45406
Alloa,2021-02-Read10,10697
Alloa,2021-03-Read1,20098
Alloa,2021-03-Read2,11696
Alloa,2021-03-Read3,20216
Alloa,2021-03-Read4,19447
Alloa,2021-03-Read5,36814
Alloa,2021-03-Read6,38277
Alloa,2021-03-Read7,9135.76924243269
Alloa,2021-03-Read8,13061
Alloa,2021-03-Read9,65428
Alloa,2021-03-Read10,16087
Alloa,2021-03-Read11,15195
Alloa,2021-03-Read12,54861
Alloa,2021-03-Read13,
Alloa,2021-03-Read14,20001
Alloa,2021-03-Read15,22576
Alloa,2021-04-Read1,25824
Alloa,2021-04-Read2,53864
Alloa,2021-04-Read3,
Alloa,2021-04-Read4,13855
Alloa,2021-04-Read5,20591
Alloa,2021-04-Read6,16162
Alloa,2021-04-Read7,23457
Alloa,2021-04-Read8,12049
Alloa,2021-04-Read9,16852
Alloa,2021-04-Read10,1729
Alloa,2021-05-Read1,13576
Alloa,2021-05-Read2,27729
Alloa,2021-05-Read3,27906
Alloa,2021-05-Read4,31831
Alloa,2021-05-Read5,9615
Alloa,2021-05-Read6,21303
Alloa,2021-05-Read7,21387
Alloa,2021-05-Read8,
Alloa,2021-05-Read9,15119
Alloa,2021-06-Read1,67129
Alloa,2021-06-Read2,66794
Alloa,2021-06-Read3,40954
Alloa,2021-06-Read4,21299
Alloa,2021-06-Read5,44593
Alloa,2021-06-Read6,40302
Alloa,2021-06-Read7,97920
Alloa,2021-06-Read8,53810
Alloa,2021-07-Read1,109200
Alloa,2021-07-Read2,60842
Alloa,2021-07-Read3,90835
Alloa,2021-07-Read4,208317
Alloa,2021-07-Read5,74817
Alloa,2021-07-Read6,86961
Alloa,2021-08-Read1,88742
Alloa,2021-08-Read2,80689
Alloa,2021-08-Read3,85928
Alloa,2021-08-Read4,48391
Alloa,2021-08-Read5,243591
Alloa,2021-08-Read6,169252
Alloa,2021-08-Read7,431206
Alloa,2021-08-Read8,249791
Alloa,2021-08-Read9,508699
Alloa,2021-09-Read1,387159
Alloa,2021-09-Read2,784602
Alloa,2021-09-Read3,437785
Alloa,2021-09-Read4,234712
Alloa,2021-09-Read5,155926
Alloa,2021-09-Read6,74989
Alloa,2021-09-Read7,281593
Alloa,2021-10-Read1,131851
Alloa,2021-10-Read2,56643
Alloa,2021-10-Read3,112167
Alloa,2021-10-Read4,185875
Alloa,2021-10-Read5,36307
Alloa,2021-10-Read6,72552
Alloa,2021-10-Read7,159953
Alloa,2021-10-Read8,217815
Alloa,2021-11-Read1,71992
Alloa,2021-11-Read2,78999
Alloa,2021-11-Read3,142715
Alloa,2021-11-Read4,88743
Alloa,2021-11-Read5,43837
Alloa,2021-11-Read6,134576
Alloa,2021-11-Read7,86199
Alloa,2021-11-Read8,139156
Alloa,2021-11-Read9,206461
Alloa,2021-12-Read1,94273
Alloa,2021-12-Read2,74396
Alloa,2021-12-Read3,
Alloa,2022-01-Read1,186963
Alloa,2022-01-Read2,244667
Alloa,2022-01-Read3,57062
Alloa,2022-01-Read4,128932
Alness,2021-11-Read1,1406246
Alness,2021-11-Read2,157128
Alness,2021-11-Read3,235220
Alness,2021-11-Read4,
Alness,2021-11-Read5,
Alness,2021-12-Read1,75796
Alness,2021-12-Read2,13270
Alness,2021-12-Read3,16321
Alva,2021-02-Read1,36372
Alva,2021-02-Read2,106223
Alva,2021-02-Read3,50990
Alva,2021-02-Read4,81492
Alva,2021-03-Read1,21722
Alva,2021-03-Read2,7824
Alva,2021-03-Read3,5429
Alva,2021-03-Read4,41358
Alva,2021-03-Read5,5651.9422463427
Alva,2021-03-Read6,5965.84015457681
Alva,2021-03-Read7,
Alva,2021-03-Read8,8117
Alva,2021-03-Read9,4698
Alva,2021-03-Read10,4104
Alva,2021-03-Read11,6564
Alva,2021-04-Read1,5236
Alva,2021-04-Read2,3715
Alva,2021-04-Read3,3343
Alva,2021-04-Read4,1653
Alva,2021-04-Read5,3670
Alva,2021-04-Read6,1280
Alva,2021-05-Read1,1132
Alva,2021-05-Read2,622
Alva,2021-05-Read3,3377
Alva,2021-05-Read4,1744
Alva,2021-05-Read5,7844
Alva,2021-05-Read6,1459
Alva,2021-05-Read7,2719
Alva,2021-05-Read8,7542
Alva,2021-05-Read9,26755
Alva,2021-06-Read1,169382
Alva,2021-06-Read2,78595
Alva,2021-06-Read3,35759
Alva,2021-06-Read4,20713
Alva,2021-06-Read5,62412
Alva,2021-06-Read6,58761
Alva,2021-06-Read7,30624
Alva,2021-06-Read8,37294
Alva,2021-07-Read1,114838
Alva,2021-07-Read2,108481
Alva,2021-07-Read3,36044
Alva,2021-07-Read4,43734
Alva,2021-07-Read5,159015
Alva,2021-07-Read6,23320
Alva,2021-07-Read7,55457
Alva,2021-07-Read8,20947
Alva,2021-08-Read1,259762
Alva,2021-09-Read1,230940
Alva,2021-09-Read2,900924
Alva,2021-09-Read3,176879
Alva,2021-09-Read4,221828
Alva,2021-09-Read5,200501
Alva,2021-09-Read6,73580
Alva,2021-09-Read7,195669
Alva,2021-10-Read1,270461
Alva,2021-10-Read2,212713
Alva,2021-10-Read3,162652
Alva,2021-10-Read4,267430
Alva,2021-10-Read5,238667
Alva,2021-11-Read1,98282
Alva,2021-11-Read2,92368
Alva,2021-11-Read3,97970
Alva,2021-11-Read4,122571
Alva,2021-11-Read5,98362
Alva,2021-11-Read6,428169
Alva,2021-11-Read7,211854
Alva,2021-11-Read8,300910
Alva,2021-12-Read1,42389
Alva,2021-12-Read2,194958
Alva,2021-12-Read3,46914
Alva,2022-01-Read1,152478
Annan,2020-05-Read1,0
Annan,2020-08-Read1,0
Annan,2020-08-Read2,0
Annan,2020-09-Read1,0
Annan,2020-09-Read2,0
Annan,2020-09-Read3,0
Annan,2020-09-Read4,580.428731524111
Annan,2020-09-Read5,0
Annan,2020-10-Read1,0
Annan,2020-10-Read2,1289.84552944346
Annan,2020-10-Read3,1007
Annan,2020-10-Read4,1779.11302960741
Annan,2020-11-Read1,2180.22589006556
Annan,2020-11-Read2,4477.183297084
Annan,2020-11-Read3,14298
Annan,2020-11-Read4,375
Annan,2020-12-Read1,0
Annan,2020-12-Read2,0
Annan,2021-01-Read1,1193429
Annan,2021-01-Read2,332249
Annan,2021-01-Read3,17339
Annan,2021-01-Read4,24242
Annan,2021-02-Read1,5982
Annan,2021-02-Read2,26815
Annan,2021-02-Read3,957
Annan,2021-02-Read4,
Annan,2021-02-Read5,6882
Annan,2021-03-Read1,0
Annan,2021-03-Read2,24598
Annan,2021-03-Read3,5785.26254084848
Annan,2021-03-Read4,716
Annan,2021-03-Read5,
Annan,2021-03-Read6,
Annan,2021-04-Read1,0
Annan,2021-04-Read2,1548
Annan,2021-04-Read3,1544
Annan,2021-05-Read1,2981
Annan,2021-05-Read2,569
Annan,2021-05-Read3,2584
Annan,2021-05-Read4,0
Annan,2021-06-Read1,11180
Annan,2021-06-Read2,
Annan,2021-06-Read3,37858
Annan,2021-06-Read4,13711
Annan,2021-07-Read1,61889
Annan,2021-07-Read2,305215
Annan,2021-07-Read3,100038
Annan,2021-08-Read1,43863
Annan,2021-08-Read2,69592
Annan,2021-08-Read3,104565
Annan,2021-08-Read4,517191
Annan,2021-09-Read1,191323
Annan,2021-09-Read2,897852
Annan,2021-09-Read3,433865
Annan,2021-09-Read4,58010
Annan,2021-09-Read5,79165
Annan,2021-10-Read1,53707
Annan,2021-10-Read2,25463
Annan,2021-10-Read3,54792
Annan,2021-10-Read4,184988
Annan,2021-10-Read5,7675.4493329163
Annan,2021-10-Read6,37554
Annan,2021-11-Read1,15514
Annan,2021-11-Read2,62031
Annan,2021-11-Read3,218826
Annan,2021-11-Read4,275562
Annan,2021-11-Read5,156724
Annan,2021-12-Read1,2924.60233456537
Annan,2021-12-Read2,42869
Annan,2021-12-Read3,43924
Annan,2022-01-Read1,32704
Ardoch,2021-02-Read1,24194
Ardoch,2021-02-Read2,9969
Ardoch,2021-02-Read3,3963
Ardoch,2021-02-Read4,4021
Ardoch,2021-03-Read1,4167
Ardoch,2021-03-Read2,4560
Ardoch,2021-03-Read3,13891
Ardoch,2021-03-Read4,35547
Ardoch,2021-03-Read5,7550.8002782094
Ardoch,2021-03-Read6,10916
Ardoch,2021-03-Read7,4511
Ardoch,2021-03-Read8,19305
Ardoch,2021-03-Read9,4081
Ardoch,2021-04-Read1,
Ardoch,2021-04-Read2,4232
Ardoch,2021-04-Read3,2440
Ardoch,2021-04-Read4,1550
Ardoch,2021-04-Read5,2613
Ardoch,2021-04-Read6,490
Ardoch,2021-04-Read7,1426
Ardoch,2021-05-Read1,2105
Ardoch,2021-05-Read2,0
Ardoch,2021-05-Read3,0
Ardoch,2021-05-Read4,693
Ardoch,2021-05-Read5,493
Ardoch,2021-05-Read6,0
Ardoch,2021-05-Read7,3429
Ardoch,2021-05-Read8,266
Ardoch,2021-05-Read9,1499
Ardoch,2021-06-Read1,1996
Ardoch,2021-06-Read2,6749.98614031201
Ardoch,2021-06-Read3,8086.62988327727
Ardoch,2021-06-Read4,5290.32960589655
Ardoch,2021-06-Read5,
Ardoch,2021-06-Read6,17805
Ardoch,2021-06-Read7,4793.5226928706
Ardoch,2021-06-Read8,4017.37005930634
Ardoch,2021-07-Read1,36951
Ardoch,2021-07-Read2,109671
Ardoch,2021-07-Read3,47294
Ardoch,2021-07-Read4,39349
Ardoch,2021-07-Read5,23397
Ardoch,2021-07-Read6,60784
Ardoch,2021-07-Read7,46946
Ardoch,2021-08-Read1,17081
Ardoch,2021-09-Read1,
Ardoch,2021-09-Read2,
Ardoch,2021-09-Read3,
Ardoch,2021-09-Read4,
Ardoch,2021-09-Read5,
Ardoch,2021-09-Read6,9838
Ardoch,2021-09-Read7,
Ardoch,2021-10-Read1,88637
Ardoch,2021-10-Read2,79076
Ardoch,2021-10-Read3,26393
Ardoch,2021-10-Read4,62745
Ardoch,2021-10-Read5,16082
Ardoch,2021-11-Read1,96797
Ardoch,2021-11-Read2,47327
Ardoch,2021-11-Read3,69404
Ardoch,2021-11-Read4,8673.83225450175
Ardoch,2021-11-Read5,61792
Ardoch,2021-11-Read6,66780
Ardoch,2021-11-Read7,46228
Ardoch,2021-11-Read8,65417
Ardoch,2021-12-Read1,82004
Ardoch,2021-12-Read2,13518
Ardoch,2021-12-Read3,18601
Ardoch,2021-12-Read4,45193
Ardoch,2022-01-Read1,110729
Ardoch,2022-01-Read2,48409
Armadale,2020-12-Read1,12986
Armadale,2020-12-Read2,60284
Armadale,2021-01-Read1,33772
Armadale,2021-01-Read2,37537
Armadale,2021-01-Read3,20584
Armadale,2021-01-Read4,236472
Armadale,2021-02-Read1,54461
Armadale,2021-02-Read2,112475
Armadale,2021-02-Read3,
Armadale,2021-02-Read4,182270
Armadale,2021-02-Read5,53112
Armadale,2021-02-Read6,21167
Armadale,2021-03-Read1,12680
Armadale,2021-03-Read2,14290
Armadale,2021-03-Read3,36847
Armadale,2021-03-Read4,23454
Armadale,2021-03-Read5,14687
Armadale,2021-03-Read6,22146
Armadale,2021-03-Read7,13549
Armadale,2021-03-Read8,15452
Armadale,2021-04-Read1,2227
Armadale,2021-04-Read2,3637
Armadale,2021-04-Read3,15280
Armadale,2021-04-Read4,7829
Armadale,2021-04-Read5,2111
Armadale,2021-04-Read6,1360
Armadale,2021-04-Read7,6459
Armadale,2021-04-Read8,3815
Armadale,2021-05-Read1,20732
Armadale,2021-05-Read2,8249
Armadale,2021-05-Read3,11764
Armadale,2021-05-Read4,12607
Armadale,2021-05-Read5,
Armadale,2021-05-Read6,1225
Armadale,2021-05-Read7,
Armadale,2021-05-Read8,68283
Armadale,2021-05-Read9,21612
Armadale,2021-06-Read1,16584
Armadale,2021-06-Read2,9930.20885264794
Armadale,2021-06-Read3,11959.9595318255
Armadale,2021-06-Read4,69117
Armadale,2021-06-Read5,66457
Armadale,2021-06-Read6,39616
Armadale,2021-06-Read7,158941
Armadale,2021-06-Read8,267865
Armadale,2021-07-Read1,325648
Armadale,2021-07-Read2,265018
Armadale,2021-07-Read3,128554
Armadale,2021-07-Read4,317092
Armadale,2021-07-Read5,174279
Armadale,2021-07-Read6,743595
Armadale,2021-08-Read1,550148
Armadale,2021-09-Read1,963166
Armadale,2021-09-Read2,1102894
Armadale,2021-09-Read3,645462
Armadale,2021-09-Read4,483849
Armadale,2021-10-Read1,176779
Armadale,2021-10-Read2,51717
Armadale,2021-10-Read3,45394
Armadale,2021-10-Read4,135659
Armadale,2021-10-Read5,162595
Armadale,2021-10-Read6,313838
Armadale,2021-11-Read1,93692
Armadale,2021-11-Read2,123224
Armadale,2021-11-Read3,121853
Armadale,2021-11-Read4,156246
Armadale,2021-11-Read5,163240
Armadale,2021-11-Read6,212934
Armadale,2021-11-Read7,166630
Armadale,2021-11-Read8,279161
Armadale,2021-11-Read9,119673
Armadale,2021-12-Read1,283472
Armadale,2022-01-Read1,1697777
Aviemore,2021-06-Read1,768.559155119444
Aviemore,2021-06-Read2,2854.31068709053
Aviemore,2021-06-Read3,19084
Aviemore,2021-06-Read4,26286
Aviemore,2021-07-Read1,639509
Aviemore,2021-07-Read2,451782
Aviemore,2021-07-Read3,893406
Aviemore,2021-07-Read4,311244
Aviemore,2021-07-Read5,302987
Aviemore,2021-07-Read6,156320
Aviemore,2021-07-Read7,157391
Aviemore,2021-08-Read1,147073
Aviemore,2021-08-Read2,311606
Aviemore,2021-08-Read3,72017
Aviemore,2021-08-Read4,
Aviemore,2021-08-Read5,144177
Aviemore,2021-09-Read1,305242
Aviemore,2021-09-Read2,187173
Aviemore,2021-09-Read3,135083
Aviemore,2021-09-Read4,189280
Aviemore,2021-09-Read5,
Aviemore,2021-09-Read6,
Aviemore,2021-10-Read1,77299
Aviemore,2021-10-Read2,399814
Aviemore,2021-10-Read3,489578
Aviemore,2021-10-Read4,146890
Aviemore,2021-10-Read5,216143
Aviemore,2021-10-Read6,347819
Aviemore,2021-11-Read1,
Aviemore,2021-11-Read2,
Aviemore,2021-11-Read3,
Aviemore,2021-11-Read4,315450
Aviemore,2021-11-Read5,316250
Aviemore,2021-11-Read6,
Aviemore,2021-11-Read7,161916
Aviemore,2021-12-Read1,403815
Aviemore,2021-12-Read2,
Aviemore,2021-12-Read3,253544
Aviemore,2021-12-Read4,
Aviemore,2021-12-Read5,493475
Aviemore,2022-01-Read1,
Banchory,2021-04-Read1,289
Banchory,2021-04-Read2,587
Banchory,2021-04-Read3,2392
Banchory,2021-04-Read4,369
Banchory,2021-05-Read1,2203
Banchory,2021-05-Read2,1308
Banchory,2021-05-Read3,
Banchory,2021-05-Read4,0
Banchory,2021-05-Read5,993
Banchory,2021-05-Read6,0
Banchory,2021-05-Read7,0
Banchory,2021-05-Read8,0
Banchory,2021-06-Read1,426
Banchory,2021-06-Read2,556.443277769197
Banchory,2021-06-Read3,1224.82914984613
Banchory,2021-06-Read4,1674.90325607702
Banchory,2021-06-Read5,9716.32930888514
Banchory,2021-06-Read6,5795.4739253812
Banchory,2021-06-Read7,1462.28999227772
Banchory,2021-06-Read8,582.969127896893
Banchory,2021-06-Read9,9979.469544614
Banchory,2021-07-Read1,12901
Banchory,2021-07-Read2,35086
Banchory,2021-07-Read3,18342
Banchory,2021-07-Read4,22461
Banchory,2021-07-Read5,30711
Banchory,2021-07-Read6,67907
Banchory,2021-07-Read7,19651
Banchory,2021-07-Read8,7295.27612144646
Banchory,2021-08-Read1,13843
Banchory,2021-08-Read2,8329.79001778873
Banchory,2021-08-Read3,6873.5
Banchory,2021-08-Read4,49422
Banchory,2021-08-Read5,15506
Banchory,2021-08-Read6,247314
Banchory,2021-08-Read7,77486
