,Site,Year,Month,Week,x
1550,Fraserburgh,2021,03,13,6.235
1551,Galashiels,2021,03,13,0.39
1552,Girvan,2021,03,13,1.48
1553,Guardbridge,2021,03,13,2.77
1554,Hamilton,2021,03,13,10.16
1555,Hatton,2021,03,13,8.47
1556,Hawick,2021,03,13,0.78
1557,Helensburgh,2021,03,13,44.94
1558,Inverclyde,2021,03,13,0.88
1559,Ironmill Bay,2021,03,13,52.025
1560,Kelso,2021,03,13,0
1561,Kincardine,2021,03,13,2.045
1562,Kirkwall,2021,03,13,0.163333333333333
1563,Largs,2021,03,13,1.35
1564,Lerwick,2021,03,13,0
1565,Lesmahagow,2021,03,13,2.79
1566,Linlithgow,2021,03,13,8.53
1567,Lockerbie,2021,03,13,0
1568,Lossiemouth,2021,03,13,4.36
1569,Maybole,2021,03,13,1.14
1570,Meadowhead,2021,03,13,11.105
1571,Muirkirk,2021,03,13,0
1572,Neilston,2021,03,13,0
1573,New Cumnock,2021,03,13,0
1574,Newburgh,2021,03,13,8.83
1575,Newport & Tayport,2021,03,13,0.15
1576,Newtown St Boswell,2021,03,13,0
1577,Nigg,2021,03,13,0.81
1578,Nigg - Torry,2021,03,13,NA
1579,Paisley,2021,03,13,5.455
1580,Peebles,2021,03,13,0
1581,Penicuik,2021,03,13,2.89
1582,Persley - Northfield,2021,03,13,0.07
1583,Perth,2021,03,13,1.17
1584,Peterhead,2021,03,13,0.465
1585,Seafield,2021,03,13,5.725
1586,Selkirk,2021,03,13,1.59
1587,Shieldhall,2021,03,13,6.315
1588,Shieldhall - Barrhead,2021,03,13,2.65
1589,Shieldhall - Gorbals,2021,03,13,6.97333333333333
1590,Shieldhall - Govanhill,2021,03,13,24.0366666666667
1591,Springfield,2021,03,13,5.46
1592,St Andrews,2021,03,13,31.08
1593,Stevenston,2021,03,13,6.87
1594,Stirling,2021,03,13,5.08
1595,Stornoway,2021,03,13,0
1596,Tillicoultry,2021,03,13,17.89
1597,Troqueer,2021,03,13,2.03
1598,Uplawmoor,2021,03,13,NA
1599,Whitburn,2021,03,13,3.895
1600,Winchburgh,2021,03,13,0.87
1601,Allanfearn,2021,04,13,0.3
1602,Allers,2021,04,13,5.44
1603,Alloa,2021,04,13,18.77
1604,Ardoch,2021,04,13,3.15
1605,Armadale,2021,04,13,1.51
1606,Bathgate,2021,04,13,26.17
1607,Blackburn,2021,04,13,3.23
1608,Blackridge,2021,04,13,18.085
1609,Blackwood,2021,04,13,4.31
1610,Bowhouse,2021,04,13,0.55
1611,Carbarns,2021,04,13,9.55
1612,Coldstream,2021,04,13,0
1613,Cupar,2021,04,13,0.43
1614,Dalmarnock,2021,04,13,NA
1615,Dunfermline,2021,04,13,6.32
1616,Dunnswood - Carrickstone,2021,04,13,2.55
1617,Duns,2021,04,13,0.18
1618,Eyemouth,2021,04,13,2.9
1619,Fairlie,2021,04,13,0
1620,Fauldhouse,2021,04,13,2.08
1621,Fort William,2021,04,13,0
1622,Fraserburgh,2021,04,13,0
1623,Guardbridge,2021,04,13,9.95
1624,Hamilton,2021,04,13,15.28
1625,Harthill,2021,04,13,NA
1626,Hatton,2021,04,13,11.14
1627,Inverclyde,2021,04,13,2.91
1628,Kelso,2021,04,13,0
1629,Kirkcaldy,2021,04,13,23.63
1630,Lanark,2021,04,13,7.14
1631,Lesmahagow,2021,04,13,0
1632,Levenmouth,2021,04,13,6.35
1633,Linlithgow,2021,04,13,1.85
1634,Lossiemouth,2021,04,13,1.56
1635,Mauldslie,2021,04,13,9.42
1636,Meadowhead,2021,04,13,7.59
1637,Nairn,2021,04,13,0.38
1638,Newburgh,2021,04,13,4.02
1639,Newtown St Boswell,2021,04,13,0
1640,Nigg,2021,04,13,4.015
1641,Nigg - Torry,2021,04,13,0.79
1642,Persley - Northfield,2021,04,13,0
1643,Perth,2021,04,13,2.65
1644,Peterhead,2021,04,13,0.55
1645,Philipshill,2021,04,13,8.31
1646,Seafield,2021,04,13,4.55
1647,Selkirk,2021,04,13,0
1648,Shieldhall,2021,04,13,9.49
1649,Shieldhall - Barrhead,2021,04,13,8.275
1650,Shieldhall - Gorbals,2021,04,13,1.495
1651,Shieldhall - Govanhill,2021,04,13,12.925
1652,Shotts,2021,04,13,3.68
1653,Skellyton,2021,04,13,1.3
1654,Springfield,2021,04,13,38.63
1655,St Andrews,2021,04,13,21.88
1656,Stevenston,2021,04,13,6.41
1657,Stonehouse,2021,04,13,2.75
1658,Strathaven,2021,04,13,9.68
1659,Swinstie,2021,04,13,54.66
1660,Uplawmoor,2021,04,13,0
1661,Winchburgh,2021,04,13,0
1662,Allanfearn,2021,04,14,3.99333333333333
1663,Allers,2021,04,14,1.75
1664,Allers - St Leonards,2021,04,14,9.946
1665,Alloa,2021,04,14,19.75
1666,Alva,2021,04,14,4.375
1667,Annan,2021,04,14,0
1668,Ardoch,2021,04,14,3.055
1669,Armadale,2021,04,14,5.175
1670,Bathgate,2021,04,14,NA
1671,Blackburn,2021,04,14,6.52
1672,Blackridge,2021,04,14,87.645
1673,Blackwood,2021,04,14,0
1674,Blairgowrie,2021,04,14,3.2
1675,Boness,2021,04,14,6.315
1676,Bonnybridge,2021,04,14,6.275
1677,Bothwellbank,2021,04,14,3.77
1678,Bowhouse,2021,04,14,0
1679,Carbarns,2021,04,14,11.985
1680,Coldstream,2021,04,14,0
1681,Cumnock,2021,04,14,2.7
1682,Cumnock - Netherwood,2021,04,14,0
1683,Cupar,2021,04,14,0.44
1684,Dalbeattie,2021,04,14,0
1685,Daldowie,2021,04,14,5.94
1686,Dalmarnock,2021,04,14,4.17
1687,Dalmuir,2021,04,14,10.61
1688,Dalmuir - Auchinairn (6298),2021,04,14,0.71
1689,Dalmuir - Auchinairn (6330),2021,04,14,3.0875
1690,Dalmuir - Clydebank,2021,04,14,2.045
1691,Dalscone,2021,04,14,NA
1692,Denny,2021,04,14,121.515
1693,Dunbar,2021,04,14,1.1
1694,Dunblane,2021,04,14,2.075
1695,Dunfermline,2021,04,14,5.67
1696,Dunnswood,2021,04,14,4.47
1697,Dunnswood - Carrickstone,2021,04,14,8.76
1698,Duns,2021,04,14,0
1699,East Calder,2021,04,14,18.83
1700,Eyemouth,2021,04,14,0.12
1701,Fairlie,2021,04,14,0
1702,Falkirk,2021,04,14,8.21
1703,Fauldhouse,2021,04,14,NA
1704,Forfar,2021,04,14,2.03
1705,Fort William,2021,04,14,0
1706,Fraserburgh,2021,04,14,0.506666666666667
1707,Girvan,2021,04,14,4.74
1708,Guardbridge,2021,04,14,0.9
1709,Hamilton,2021,04,14,6.62
1710,Harthill,2021,04,14,NA
1711,Hatton,2021,04,14,10.02
1712,Hawick,2021,04,14,0.36
1713,Helensburgh,2021,04,14,82.43
1714,Inverclyde,2021,04,14,4.775
1715,Inverclyde - Gourock,2021,04,14,24.3725
1716,Ironmill Bay,2021,04,14,1.42
1717,Kelso,2021,04,14,0
1718,Kincardine,2021,04,14,6.68
1719,Kirkcaldy,2021,04,14,11.455
1720,Kirkwall,2021,04,14,0
1721,Lanark,2021,04,14,14.08
1722,Largs,2021,04,14,20.7
1723,Lerwick,2021,04,14,0
1724,Lesmahagow,2021,04,14,0
1725,Levenmouth,2021,04,14,7.57
1726,Linlithgow,2021,04,14,0.865
1727,Lockerbie,2021,04,14,0
1728,Lossiemouth,2021,04,14,3.42666666666667
1729,Mauldslie,2021,04,14,9.5
1730,Maybole,2021,04,14,0
1731,Meadowhead,2021,04,14,9.12666666666667
1732,Muirkirk,2021,04,14,12.56
1733,Nairn,2021,04,14,2.82
1734,Neilston,2021,04,14,0.475
1735,New Cumnock,2021,04,14,0
1736,Newburgh,2021,04,14,0.07
1737,Newport & Tayport,2021,04,14,0
1738,Newtown St Boswell,2021,04,14,0
1739,Nigg,2021,04,14,4.29333333333333
1740,Nigg - Torry,2021,04,14,5.085
1741,Paisley,2021,04,14,2.1
1742,Paisley - Airport,2021,04,14,11.408
1743,Paisley - Blackhall,2021,04,14,12.54
1744,Paisley - Brediland,2021,04,14,1.156
1745,Penicuik,2021,04,14,0
1746,Persley - Northfield,2021,04,14,4.105
1747,Perth,2021,04,14,1.77
1748,Peterhead,2021,04,14,0.143333333333333
1749,Philipshill,2021,04,14,4.41
1750,Philipshill - Stewartfield (3606),2021,04,14,0.068
1751,Philipshill - Stewartfield (7801),2021,04,14,0.156666666666667
1752,Seafield,2021,04,14,3.11
1753,Selkirk,2021,04,14,0.7
1754,Shieldhall,2021,04,14,9.365
1755,Shieldhall - Barrhead,2021,04,14,0.84
1756,Shieldhall - Gorbals,2021,04,14,8.735
1757,Shieldhall - Govanhill,2021,04,14,39.01
1758,Shotts,2021,04,14,6.49
1759,Skellyton,2021,04,14,3.16
1760,Springfield,2021,04,14,11.705
1761,St Andrews,2021,04,14,17.755
1762,Stevenston,2021,04,14,4.41
1763,Stirling,2021,04,14,13.21
1764,Stonehouse,2021,04,14,1.64
1765,Stornoway,2021,04,14,NA
1766,Strathaven,2021,04,14,9.56
1767,Swinstie,2021,04,14,12.77
1768,Tillicoultry,2021,04,14,4.09
1769,Troqueer,2021,04,14,0
1770,Uplawmoor,2021,04,14,0.19
1771,Whitburn,2021,04,14,4.065
1772,Winchburgh,2021,04,14,0.18
1773,Allanfearn,2021,04,15,1.01
1774,Allers,2021,04,15,6.59
1775,Allers - St Leonards,2021,04,15,0.26
1776,Alloa,2021,04,15,10.6566666666667
1777,Alva,2021,04,15,2.22
1778,Annan,2021,04,15,0.71
1779,Ardoch,2021,04,15,1.49
1780,Armadale,2021,04,15,0.765
1781,Banchory,2021,04,15,0.205
1782,Banff,2021,04,15,0.18
1783,Bathgate,2021,04,15,1.415
1784,Blackburn,2021,04,15,2.86
1785,Blackridge,2021,04,15,270.72
1786,Boness,2021,04,15,2.85
1787,Bonnybridge,2021,04,15,2.025
1788,Bothwellbank,2021,04,15,3.53
1789,Bowhouse,2021,04,15,NA
1790,Carbarns,2021,04,15,19.95
1791,Coldstream,2021,04,15,0
1792,Cumnock,2021,04,15,1
1793,Cupar,2021,04,15,1.61
1794,Dalbeattie,2021,04,15,0
1795,Daldowie,2021,04,15,17.74
1796,Dalmarnock,2021,04,15,10.76
1797,Dalmuir,2021,04,15,12.0833333333333
1798,Dalmuir - Auchinairn (6298),2021,04,15,1.375
1799,Dalmuir - Auchinairn (6330),2021,04,15,4.88
1800,Dalmuir - Clydebank,2021,04,15,7.825
1801,Dalscone,2021,04,15,NA
1802,Denny,2021,04,15,17.44
1803,Dunbar,2021,04,15,0
1804,Dunblane,2021,04,15,0.765
1805,Dunnswood,2021,04,15,8.3
1806,Dunnswood - Carrickstone,2021,04,15,0.865
1807,Duns,2021,04,15,0
1808,East Calder,2021,04,15,8.36
1809,Ellon,2021,04,15,4.1
1810,Eyemouth,2021,04,15,0.115
1811,Fairlie,2021,04,15,0
1812,Falkirk,2021,04,15,7.295
1813,Fauldhouse,2021,04,15,0.245
1814,Forfar,2021,04,15,6.965
1815,Forres,2021,04,15,0.68
1816,Fort William,2021,04,15,0
1817,Fraserburgh,2021,04,15,0.715
1818,Galashiels,2021,04,15,0.56
1819,Girvan,2021,04,15,3.45
1820,Guardbridge,2021,04,15,0
1821,Hamilton,2021,04,15,6.36
1822,Harthill,2021,04,15,0.73
1823,Hatton,2021,04,15,5.915
1824,Hawick,2021,04,15,0
1825,Helensburgh,2021,04,15,44.62
1826,Inverclyde,2021,04,15,1.74
1827,Inverclyde - Gourock,2021,04,15,83.36
1828,Inverurie,2021,04,15,3.94
1829,Ironmill Bay,2021,04,15,2.27
1830,Kelso,2021,04,15,0.085
1831,Kincardine,2021,04,15,9.215
1832,Kirkcaldy,2021,04,15,6.26
1833,Kirkwall,2021,04,15,0.223333333333333
1834,Largs,2021,04,15,15.6
1835,Lerwick,2021,04,15,0
1836,Levenmouth,2021,04,15,2.2
1837,Linlithgow,2021,04,15,1.02
1838,Lockerbie,2021,04,15,0.09
1839,Lossiemouth,2021,04,15,3.46666666666667
1840,Maybole,2021,04,15,0.25
1841,Meadowhead,2021,04,15,4.19
1842,Muirkirk,2021,04,15,82.2
1843,Nairn,2021,04,15,0
1844,Neilston,2021,04,15,0.985
1845,Newburgh,2021,04,15,0
1846,Newport & Tayport,2021,04,15,0
1847,Newtown St Boswell,2021,04,15,0
1848,Nigg,2021,04,15,6.3
1849,Nigg - Torry,2021,04,15,10.605
1850,Paisley,2021,04,15,5.28
1851,Paisley - Airport,2021,04,15,5.145
1852,Paisley - Blackhall,2021,04,15,5.7
1853,Paisley - Brediland,2021,04,15,0.175
1854,Peebles,2021,04,15,0
1855,Penicuik,2021,04,15,8.58
1856,Persley - Northfield,2021,04,15,3.22
1857,Perth,2021,04,15,2.745
1858,Peterhead,2021,04,15,0.275
1859,Philipshill,2021,04,15,8.75
1860,Philipshill - Stewartfield (3606),2021,04,15,NA
1861,Seafield,2021,04,15,3.2
1862,Seafield - Tranent,2021,04,15,0
1863,Selkirk,2021,04,15,0
1864,Shieldhall,2021,04,15,7.92
1865,Shieldhall - Barrhead,2021,04,15,1.945
1866,Shieldhall - Gorbals,2021,04,15,13.195
1867,Shieldhall - Govanhill,2021,04,15,11.885
1868,Shotts,2021,04,15,11.26
1869,Springfield,2021,04,15,1.42
1870,St Andrews,2021,04,15,1.94
1871,Stevenston,2021,04,15,0.86
1872,Stirling,2021,04,15,3.21
1873,Stirling - University,2021,04,15,0.225
1874,Stornoway,2021,04,15,0
1875,Swinstie,2021,04,15,12.1
1876,Tillicoultry,2021,04,15,0.685
1877,Troqueer,2021,04,15,0
1878,Turriff,2021,04,15,0
1879,Whitburn,2021,04,15,0.195
1880,Winchburgh,2021,04,15,0
1881,Allanfearn,2021,04,16,2.86
1882,Banff,2021,04,16,0
1883,Blackburn,2021,04,16,10.53
1884,Dalmuir - Auchinairn (6298),2021,04,16,0.29
1885,Dalmuir - Auchinairn (6330),2021,04,16,3.27
1886,Forfar - Central,2021,04,16,1.91333333333333
1887,Fort William,2021,04,16,0
1888,Fraserburgh,2021,04,16,7.25
1889,Hatton,2021,04,16,2.43
1890,Hatton - Fintry East,2021,04,16,0.51
1891,Hatton - Fintry North,2021,04,16,7.765
1892,Hatton - Fintry West,2021,04,16,4.1375
1893,Inverclyde,2021,04,16,1.64
1894,Inverclyde - Gourock,2021,04,16,201.35
1895,Kirkwall,2021,04,16,0
1896,Lerwick,2021,04,16,0
1897,Lossiemouth,2021,04,16,3.00333333333333
1898,Meadowhead,2021,04,16,3.38
1899,Nigg,2021,04,16,1.22
1900,Nigg - Torry,2021,04,16,1.855
1901,Persley - Northfield,2021,04,16,117.68
1902,Peterhead,2021,04,16,0
1903,Seafield,2021,04,16,2.79
1904,Seafield - Tranent,2021,04,16,0.45
1905,Stevenston,2021,04,16,1.76
1906,Stevenston - Stevenston East,2021,04,16,1.66
1907,Stevenston - Stevenston West,2021,04,16,2.17
1908,Allanfearn,2021,04,17,1.345
1909,Allers,2021,04,17,5.18
1910,Allers - St Leonards,2021,04,17,15.11
1911,Alloa,2021,04,17,5.23333333333333
1912,Alva,2021,04,17,2.07
1913,Annan,2021,04,17,0.62
1914,Ardoch,2021,04,17,0.605
1915,Armadale,2021,04,17,2.375
1916,Banchory,2021,04,17,0.76
1917,Banff,2021,04,17,0.22
1918,Bathgate,2021,04,17,2.325
1919,Biggar,2021,04,17,0
1920,Blackburn,2021,04,17,7.285
1921,Blackridge,2021,04,17,5.94
1922,Blackwood,2021,04,17,0.37
1923,Blairgowrie,2021,04,17,0.49
1924,Boness,2021,04,17,0.435
1925,Bonnybridge,2021,04,17,0.85
1926,Bothwellbank,2021,04,17,0.97
1927,Bowhouse,2021,04,17,0.11
1928,Carbarns,2021,04,17,4.67
1929,Coldstream,2021,04,17,0.2
1930,Cumnock,2021,04,17,0.46
1931,Cupar,2021,04,17,0
1932,Dalbeattie,2021,04,17,0
1933,Daldowie,2021,04,17,2.95
1934,Dalmarnock,2021,04,17,6.52
1935,Dalmuir,2021,04,17,3.415
1936,Dalmuir - Auchinairn (6298),2021,04,17,0.175
1937,Dalmuir - Auchinairn (6330),2021,04,17,0.57
1938,Dalmuir - Clydebank,2021,04,17,1.345
1939,Dalscone,2021,04,17,0
1940,Denny,2021,04,17,7.945
1941,Dunbar,2021,04,17,0
1942,Dunblane,2021,04,17,3.02
1943,Dunfermline,2021,04,17,5.21
1944,Duns,2021,04,17,0
1945,East Calder,2021,04,17,0.605
1946,Ellon,2021,04,17,0.71
1947,Eyemouth,2021,04,17,0.225
1948,Fairlie,2021,04,17,0.23
1949,Falkirk,2021,04,17,2.425
1950,Fauldhouse,2021,04,17,1.485
1951,Forfar,2021,04,17,0.555
1952,Forfar - Central,2021,04,17,0
1953,Forres,2021,04,17,0
1954,Fort William,2021,04,17,0.16
1955,Fraserburgh,2021,04,17,1.46
1956,Galashiels,2021,04,17,0.14
1957,Girvan,2021,04,17,2.53
1958,Guardbridge,2021,04,17,0
1959,Hamilton,2021,04,17,14.41
1960,Harthill,2021,04,17,0.92
1961,Hatton - Fintry East,2021,04,17,0
1962,Hatton - Fintry North,2021,04,17,0.89
1963,Hatton - Fintry West,2021,04,17,0
1964,Hawick,2021,04,17,NA
1965,Helensburgh,2021,04,17,1.98
1966,Inverclyde,2021,04,17,7.85
1967,Inverclyde - Gourock,2021,04,17,25.085
1968,Inverurie,2021,04,17,0.075
1969,Ironmill Bay,2021,04,17,0.79
1970,Kelso,2021,04,17,0
1971,Kincardine,2021,04,17,0.25
1972,Kirkcaldy,2021,04,17,4.805
1973,Kirkwall,2021,04,17,0
1974,Lanark,2021,04,17,0.35
1975,Langholm,2021,04,17,0
1976,Largs,2021,04,17,1.19
1977,Lerwick,2021,04,17,0
1978,Lesmahagow,2021,04,17,3.49
1979,Levenmouth,2021,04,17,2.05
1980,Linlithgow,2021,04,17,0.24
1981,Loch Ryan,2021,04,17,0.69
1982,Lockerbie,2021,04,17,0
1983,Lossiemouth,2021,04,17,3.25333333333333
1984,Mauldslie,2021,04,17,4.1
1985,Maybole,2021,04,17,0
1986,Meadowhead,2021,04,17,4.42
1987,Muirkirk,2021,04,17,0.265
1988,Nairn,2021,04,17,0
1989,Neilston,2021,04,17,0.29
1990,Newburgh,2021,04,17,0.13
1991,Newport & Tayport,2021,04,17,0
1992,Newtown St Boswell,2021,04,17,0
1993,Nigg,2021,04,17,1.14
1994,Nigg - Torry,2021,04,17,0
1995,Paisley,2021,04,17,2.545
1996,Paisley - Airport,2021,04,17,0.54
1997,Paisley - Blackhall,2021,04,17,2.265
1998,Paisley - Brediland,2021,04,17,0
1999,Peebles,2021,04,17,3.25
2000,Penicuik,2021,04,17,0.73
2001,Persley - Northfield,2021,04,17,1.81
2002,Perth,2021,04,17,3.61
2003,Peterhead,2021,04,17,0.52
2004,Philipshill,2021,04,17,7.76
2005,Philipshill - Stewartfield (3606),2021,04,17,0
2006,Philipshill - Stewartfield (7801),2021,04,17,2.785
2007,Sanquhar,2021,04,17,0
2008,Seafield,2021,04,17,1.16
2009,Seafield - Tranent,2021,04,17,0
2010,Selkirk,2021,04,17,0
2011,Shieldhall,2021,04,17,8.83
2012,Shotts,2021,04,17,7.84
2013,Skellyton,2021,04,17,26.51
2014,Springfield,2021,04,17,0.28
2015,St Andrews,2021,04,17,2.55
2016,Stevenston,2021,04,17,1.295
2017,Stevenston - Stevenston East,2021,04,17,0
2018,Stevenston - Stevenston West,2021,04,17,1.91
2019,Stirling,2021,04,17,1.1
2020,Stirling - University,2021,04,17,1.05
2021,Stonehouse,2021,04,17,28.67
2022,Stornoway,2021,04,17,0
2023,Strathaven,2021,04,17,16.26
2024,Swinstie,2021,04,17,4.94
2025,Tillicoultry,2021,04,17,0.205
2026,Troqueer,2021,04,17,0
2027,Turriff,2021,04,17,0
2028,Whitburn,2021,04,17,0.77
2029,Winchburgh,2021,04,17,0
2030,Allanfearn,2021,05,18,7.805
2031,Allers,2021,05,18,3.81
2032,Alloa,2021,05,18,14.15
2033,Alva,2021,05,18,1.075
2034,Annan,2021,05,18,1.8
2035,Ardoch,2021,05,18,0.695
2036,Armadale,2021,05,18,7.84
2037,Banchory,2021,05,18,1.155
2038,Banff,2021,05,18,0.36
2039,Bathgate,2021,05,18,2.78
2040,Blackburn,2021,05,18,2.47
2041,Blackridge,2021,05,18,11.45
2042,Blackwood,2021,05,18,NA
2043,Blairgowrie,2021,05,18,0
2044,Boness,2021,05,18,0.225
2045,Bonnybridge,2021,05,18,2.095
2046,Bothwellbank,2021,05,18,4.94
2047,Bowhouse,2021,05,18,0
2048,Carbarns,2021,05,18,2.78
2049,Coldstream,2021,05,18,0
2050,Cumnock,2021,05,18,1.22
2051,Cupar,2021,05,18,0
2052,Dalbeattie,2021,05,18,NA
2053,Daldowie,2021,05,18,6.06
2054,Dalmarnock,2021,05,18,3.74
2055,Dalmuir,2021,05,18,3.03
2056,Dalmuir - Auchinairn (6298),2021,05,18,0.135
2057,Dalmuir - Auchinairn (6330),2021,05,18,1.51
2058,Dalmuir - Clydebank,2021,05,18,0.09
2059,Denny,2021,05,18,3.065
2060,Dunbar,2021,05,18,0
2061,Dunblane,2021,05,18,2.11
2062,Dunfermline,2021,05,18,1.405
2063,Dunnswood - Carrickstone,2021,05,18,1.375
2064,Duns,2021,05,18,1.39
2065,East Calder,2021,05,18,1.59
2066,Ellon,2021,05,18,0.21
2067,Eyemouth,2021,05,18,3.275
2068,Fairlie,2021,05,18,4.07
2069,Falkirk,2021,05,18,0.835
2070,Fauldhouse,2021,05,18,5.05
2071,Forfar,2021,05,18,0.53
2072,Forfar - Central,2021,05,18,0.14
2073,Forres,2021,05,18,0
2074,Fort William,2021,05,18,0.075
2075,Fraserburgh,2021,05,18,0
2076,Galashiels,2021,05,18,0
2077,Girvan,2021,05,18,0
2078,Guardbridge,2021,05,18,0.105
2079,Hamilton,2021,05,18,7.17
2080,Harthill,2021,05,18,0.33
2081,Hatton,2021,05,18,3.59333333333333
2082,Hatton - Fintry East,2021,05,18,2.14
2083,Hatton - Fintry North,2021,05,18,0
2084,Hatton - Fintry West,2021,05,18,3.94
2085,Hawick,2021,05,18,0
2086,Helensburgh,2021,05,18,5.45
2087,Inverclyde,2021,05,18,0.825
2088,Inverclyde - Gourock,2021,05,18,7.34
2089,Inverurie,2021,05,18,4.18
2090,Ironmill Bay,2021,05,18,0.305
2091,Kelso,2021,05,18,0.39
2092,Kincardine,2021,05,18,0.51
2093,Kirkcaldy,2021,05,18,13.525
2094,Kirkwall,2021,05,18,0
2095,Lanark,2021,05,18,0
2096,Langholm,2021,05,18,0
2097,Largs,2021,05,18,0.885
2098,Lerwick,2021,05,18,NA
2099,Lesmahagow,2021,05,18,0.29
2100,Levenmouth,2021,05,18,3.745
2101,Linlithgow,2021,05,18,0.13
2102,Lockerbie,2021,05,18,0
2103,Lossiemouth,2021,05,18,10.31
2104,Mauldslie,2021,05,18,2.43
2105,Maybole,2021,05,18,0
2106,Meadowhead,2021,05,18,2.805
2107,Muirkirk,2021,05,18,0.6
2108,Nairn,2021,05,18,0
2109,Neilston,2021,05,18,0.275
2110,New Cumnock,2021,05,18,4.54
2111,Newburgh,2021,05,18,0.13
2112,Newport & Tayport,2021,05,18,0
2113,Newtown St Boswell,2021,05,18,0
2114,Nigg,2021,05,18,1.68
2115,Nigg - Torry,2021,05,18,0.4
2116,Paisley,2021,05,18,5.21
2117,Paisley - Airport,2021,05,18,0.2
2118,Paisley - Blackhall,2021,05,18,0.15
2119,Paisley - Brediland,2021,05,18,0
2120,Peebles,2021,05,18,0
2121,Penicuik,2021,05,18,22.69
2122,Persley - Northfield,2021,05,18,0.64
2123,Perth,2021,05,18,2.055
2124,Peterhead,2021,05,18,5.345
2125,Philipshill,2021,05,18,4.14
2126,Sanquhar,2021,05,18,11.575
2127,Seafield,2021,05,18,2.71333333333333
2128,Seafield - Tranent,2021,05,18,0
2129,Selkirk,2021,05,18,0
2130,Shieldhall,2021,05,18,5.5
2131,Shieldhall - Barrhead,2021,05,18,8.55
2132,Shieldhall - Gorbals,2021,05,18,4.665
2133,Shieldhall - Govanhill,2021,05,18,86.805
2134,Shotts,2021,05,18,15.81
2135,Skellyton,2021,05,18,1.43
2136,Springfield,2021,05,18,2.18
2137,St Andrews,2021,05,18,0.87
2138,Stevenston,2021,05,18,2.3
2139,Stevenston - Stevenston East,2021,05,18,0.435
2140,Stevenston - Stevenston West,2021,05,18,21.6
2141,Stirling,2021,05,18,1.93
2142,Stirling - University,2021,05,18,0
2143,Stonehouse,2021,05,18,0.93
2144,Stornoway,2021,05,18,0
2145,Strathaven,2021,05,18,15.7
2146,Swinstie,2021,05,18,NA
2147,Tillicoultry,2021,05,18,0.82
2148,Troqueer,2021,05,18,0
2149,Turriff,2021,05,18,0
2150,Whitburn,2021,05,18,2.55
2151,Winchburgh,2021,05,18,5.705
2152,Allanfearn,2021,05,19,4.3175
2153,Allers,2021,05,19,7.44
2154,Alloa,2021,05,19,19.645
2155,Alva,2021,05,19,2.575
2156,Annan,2021,05,19,0.27
2157,Ardoch,2021,05,19,0.21
2158,Armadale,2021,05,19,6.545
2159,Banchory,2021,05,19,0
2160,Banff,2021,05,19,0.1
2161,Bathgate,2021,05,19,11.33
2162,Blackburn,2021,05,19,0.895
2163,Blackridge,2021,05,19,23.725
2164,Blackwood,2021,05,19,0
2165,Blairgowrie,2021,05,19,1.34
2166,Boness,2021,05,19,1.455
2167,Bonnybridge,2021,05,19,9.15
2168,Bowhouse,2021,05,19,NA
2169,Carbarns,2021,05,19,3.27
2170,Coldstream,2021,05,19,0.435
2171,Cumnock,2021,05,19,0.6
2172,Cupar,2021,05,19,1.515
2173,Dalbeattie,2021,05,19,0
2174,Daldowie,2021,05,19,2.17
2175,Dalmarnock,2021,05,19,17.95
2176,Dalmuir,2021,05,19,22.93
2177,Dalmuir - Auchinairn (6298),2021,05,19,0.52
2178,Dalmuir - Auchinairn (6330),2021,05,19,1.07
2179,Dalmuir - Clydebank,2021,05,19,0
2180,Denny,2021,05,19,3.7
2181,Dunbar,2021,05,19,0
2182,Dunblane,2021,05,19,1.03
2183,Dunfermline,2021,05,19,6.82
2184,Duns,2021,05,19,0.19
2185,East Calder,2021,05,19,1.53
2186,Ellon,2021,05,19,0.45
2187,Eyemouth,2021,05,19,7.485
2188,Fairlie,2021,05,19,0
2189,Falkirk,2021,05,19,6.245
2190,Fauldhouse,2021,05,19,1.155
2191,Forfar,2021,05,19,0.82
2192,Forfar - Central,2021,05,19,0.576666666666667
2193,Forres,2021,05,19,0.39
2194,Fort William,2021,05,19,0.23
2195,Fraserburgh,2021,05,19,0.09
2196,Galashiels,2021,05,19,0
2197,Girvan,2021,05,19,NA
2198,Grantown on Spey,2021,05,19,0
2199,Guardbridge,2021,05,19,0
2200,Hamilton,2021,05,19,8.625
2201,Harthill,2021,05,19,0.52
2202,Hatton,2021,05,19,3.89666666666667
2203,Hatton - Fintry East,2021,05,19,0.67
2204,Hatton - Fintry North,2021,05,19,0
2205,Hatton - Fintry West,2021,05,19,0.855
2206,Hawick,2021,05,19,2.34
2207,Helensburgh,2021,05,19,3.27
2208,Inverclyde,2021,05,19,10.645
2209,Inverclyde - Gourock,2021,05,19,190.53
2210,Inverurie,2021,05,19,15.49
2211,Ironmill Bay,2021,05,19,16.4
2212,Kelso,2021,05,19,1.845
2213,Kincardine,2021,05,19,0
2214,Kirkcaldy,2021,05,19,16.525
2215,Kirkwall,2021,05,19,0.45
2216,Lanark,2021,05,19,NA
2217,Largs,2021,05,19,0.75
2218,Lerwick,2021,05,19,1.23
2219,Lesmahagow,2021,05,19,0.83
2220,Levenmouth,2021,05,19,2.02
2221,Linlithgow,2021,05,19,0.8
2222,Lockerbie,2021,05,19,0
2223,Lossiemouth,2021,05,19,4.44
