,Site,Year,Month,Week,x
1573,New Cumnock,2021,03,13,0
1574,Newburgh,2021,03,13,7463
1575,Newport & Tayport,2021,03,13,196
1576,Newtown St Boswell,2021,03,13,0
1577,Nigg,2021,03,13,2041
1578,Nigg - Torry,2021,03,13,NA
1579,Paisley,2021,03,13,3652
1580,Peebles,2021,03,13,0
1581,Penicuik,2021,03,13,4615
1582,Persley - Northfield,2021,03,13,197
1583,Perth,2021,03,13,2509
1584,Peterhead,2021,03,13,913.5
1585,Seafield,2021,03,13,13062
1586,Selkirk,2021,03,13,1767
1587,Shieldhall,2021,03,13,8268
1588,Shieldhall - Barrhead,2021,03,13,3494
1589,Shieldhall - Gorbals,2021,03,13,7161.33333333333
1590,Shieldhall - Govanhill,2021,03,13,56031.6666666667
1591,Springfield,2021,03,13,5588
1592,St Andrews,2021,03,13,48007
1593,Stevenston,2021,03,13,10633
1594,Stirling,2021,03,13,5204
1595,Stornoway,2021,03,13,0
1596,Tillicoultry,2021,03,13,28695
1597,Troqueer,2021,03,13,2498.5
1598,Uplawmoor,2021,03,13,NA
1599,Whitburn,2021,03,13,5612.5
1600,Winchburgh,2021,03,13,1567
1601,Allanfearn,2021,04,13,597
1602,Allers,2021,04,13,8910
1603,Alloa,2021,04,13,25824
1604,Ardoch,2021,04,13,NA
1605,Armadale,2021,04,13,2932
1606,Bathgate,2021,04,13,38065
1607,Blackburn,2021,04,13,8877
1608,Blackridge,2021,04,13,24313
1609,Blackwood,2021,04,13,6116
1610,Bowhouse,2021,04,13,753
1611,Carbarns,2021,04,13,19625
1612,Coldstream,2021,04,13,0
1613,Cupar,2021,04,13,1031
1614,Dalmarnock,2021,04,13,NA
1615,Dunfermline,2021,04,13,18539
1616,Dunnswood - Carrickstone,2021,04,13,5092
1617,Duns,2021,04,13,351.5
1618,Eyemouth,2021,04,13,4239
1619,Fairlie,2021,04,13,0
1620,Fauldhouse,2021,04,13,3620
1621,Fort William,2021,04,13,0
1622,Fraserburgh,2021,04,13,0
1623,Guardbridge,2021,04,13,12726
1624,Hamilton,2021,04,13,37767
1625,Harthill,2021,04,13,NA
1626,Hatton,2021,04,13,26543
1627,Inverclyde,2021,04,13,4314
1628,Kelso,2021,04,13,0
1629,Kirkcaldy,2021,04,13,55115.5
1630,Lanark,2021,04,13,10910
1631,Lesmahagow,2021,04,13,0
1632,Levenmouth,2021,04,13,14915
1633,Linlithgow,2021,04,13,NA
1634,Lossiemouth,2021,04,13,4776
1635,Mauldslie,2021,04,13,16854
1636,Meadowhead,2021,04,13,15917
1637,Nairn,2021,04,13,798
1638,Newburgh,2021,04,13,3797
1639,Newtown St Boswell,2021,04,13,0
1640,Nigg,2021,04,13,9935
1641,Nigg - Torry,2021,04,13,2039
1642,Persley - Northfield,2021,04,13,0
1643,Perth,2021,04,13,5255
1644,Peterhead,2021,04,13,1181
1645,Philipshill,2021,04,13,18068
1646,Seafield,2021,04,13,11869
1647,Selkirk,2021,04,13,0
1648,Shieldhall,2021,04,13,20378.5
1649,Shieldhall - Barrhead,2021,04,13,17590.5
1650,Shieldhall - Gorbals,2021,04,13,2291.5
1651,Shieldhall - Govanhill,2021,04,13,33949.5
1652,Shotts,2021,04,13,5493
1653,Skellyton,2021,04,13,2221
1654,Springfield,2021,04,13,42516
1655,St Andrews,2021,04,13,35392
1656,Stevenston,2021,04,13,10121
1657,Stonehouse,2021,04,13,3529
1658,Strathaven,2021,04,13,10590
1659,Swinstie,2021,04,13,62820
1660,Uplawmoor,2021,04,13,0
1661,Winchburgh,2021,04,13,0
1662,Allanfearn,2021,04,14,9093.66666666667
1663,Allers,2021,04,14,3857
1664,Allers - St Leonards,2021,04,14,26229.8
1665,Alloa,2021,04,14,33859.5
1666,Alva,2021,04,14,4475.5
1667,Annan,2021,04,14,0
1668,Ardoch,2021,04,14,3336
1669,Armadale,2021,04,14,11554.5
1670,Bathgate,2021,04,14,NA
1671,Blackburn,2021,04,14,18002
1672,Blackridge,2021,04,14,125867
1673,Blackwood,2021,04,14,0
1674,Blairgowrie,2021,04,14,16660
1675,Boness,2021,04,14,9930
1676,Bonnybridge,2021,04,14,8842
1677,Bothwellbank,2021,04,14,8169
1678,Bowhouse,2021,04,14,0
1679,Carbarns,2021,04,14,28661.5
1680,Coldstream,2021,04,14,0
1681,Cumnock,2021,04,14,7508
1682,Cumnock - Netherwood,2021,04,14,0
1683,Cupar,2021,04,14,1089
1684,Dalbeattie,2021,04,14,0
1685,Daldowie,2021,04,14,9870
1686,Dalmarnock,2021,04,14,8788
1687,Dalmuir,2021,04,14,22331.5
1688,Dalmuir - Auchinairn (6298),2021,04,14,1333.25
1689,Dalmuir - Auchinairn (6330),2021,04,14,5548.5
1690,Dalmuir - Clydebank,2021,04,14,4376.75
1691,Dalscone,2021,04,14,NA
1692,Denny,2021,04,14,183158
1693,Dunbar,2021,04,14,2341
1694,Dunblane,2021,04,14,3191
1695,Dunfermline,2021,04,14,18135.5
1696,Dunnswood,2021,04,14,10522
1697,Dunnswood - Carrickstone,2021,04,14,19654.5
1698,Duns,2021,04,14,0
1699,East Calder,2021,04,14,51579.5
1700,Eyemouth,2021,04,14,188.5
1701,Fairlie,2021,04,14,0
1702,Falkirk,2021,04,14,9884.5
1703,Fauldhouse,2021,04,14,NA
1704,Forfar,2021,04,14,3225.5
1705,Fort William,2021,04,14,0
1706,Fraserburgh,2021,04,14,1091
1707,Girvan,2021,04,14,4836
1708,Guardbridge,2021,04,14,1123.5
1709,Hamilton,2021,04,14,17392
1710,Harthill,2021,04,14,NA
1711,Hatton,2021,04,14,18437
1712,Hawick,2021,04,14,877
1713,Helensburgh,2021,04,14,49627
1714,Inverclyde,2021,04,14,7188.5
1715,Inverclyde - Gourock,2021,04,14,35099.5
1716,Ironmill Bay,2021,04,14,2600
1717,Kelso,2021,04,14,0
1718,Kincardine,2021,04,14,11908
1719,Kirkcaldy,2021,04,14,26624
1720,Kirkwall,2021,04,14,0
1721,Lanark,2021,04,14,22343
1722,Largs,2021,04,14,28759.5
1723,Lerwick,2021,04,14,0
1724,Lesmahagow,2021,04,14,0
1725,Levenmouth,2021,04,14,18621.5
1726,Linlithgow,2021,04,14,1737.5
1727,Lockerbie,2021,04,14,0
1728,Lossiemouth,2021,04,14,9939
1729,Mauldslie,2021,04,14,18240
1730,Maybole,2021,04,14,0
1731,Meadowhead,2021,04,14,16278
1732,Muirkirk,2021,04,14,13998
1733,Nairn,2021,04,14,6607
1734,Neilston,2021,04,14,755
1735,New Cumnock,2021,04,14,0
1736,Newburgh,2021,04,14,75.5
1737,Newport & Tayport,2021,04,14,0
1738,Newtown St Boswell,2021,04,14,0
1739,Nigg,2021,04,14,10844.3333333333
1740,Nigg - Torry,2021,04,14,11887.5
1741,Paisley,2021,04,14,3679
1742,Paisley - Airport,2021,04,14,20787.4
1743,Paisley - Blackhall,2021,04,14,25259.25
1744,Paisley - Brediland,2021,04,14,1886.8
1745,Penicuik,2021,04,14,0
1746,Persley - Northfield,2021,04,14,11251.5
1747,Perth,2021,04,14,4455.5
1748,Peterhead,2021,04,14,326.666666666667
1749,Philipshill,2021,04,14,11646
1750,Philipshill - Stewartfield (3606),2021,04,14,136.6
1751,Philipshill - Stewartfield (7801),2021,04,14,236.333333333333
1752,Seafield,2021,04,14,7960.33333333333
1753,Selkirk,2021,04,14,1172.5
1754,Shieldhall,2021,04,14,18428.75
1755,Shieldhall - Barrhead,2021,04,14,3323
1756,Shieldhall - Gorbals,2021,04,14,13550.5
1757,Shieldhall - Govanhill,2021,04,14,99494
1758,Shotts,2021,04,14,9949
1759,Skellyton,2021,04,14,6071
1760,Springfield,2021,04,14,14529.5
1761,St Andrews,2021,04,14,32022.5
1762,Stevenston,2021,04,14,6761.5
1763,Stirling,2021,04,14,16410
1764,Stonehouse,2021,04,14,2399
1765,Stornoway,2021,04,14,NA
1766,Strathaven,2021,04,14,10350
1767,Swinstie,2021,04,14,21166
1768,Tillicoultry,2021,04,14,7370
1769,Troqueer,2021,04,14,0
1770,Uplawmoor,2021,04,14,213.5
1771,Whitburn,2021,04,14,9854.5
1772,Winchburgh,2021,04,14,250
1773,Allanfearn,2021,04,15,2681.5
1774,Allers,2021,04,15,15269
1775,Allers - St Leonards,2021,04,15,712.5
1776,Alloa,2021,04,15,20070
1777,Alva,2021,04,15,2498
1778,Annan,2021,04,15,1548
1779,Ardoch,2021,04,15,2081.5
1780,Armadale,2021,04,15,1735.5
1781,Banchory,2021,04,15,438
1782,Banff,2021,04,15,465
1783,Bathgate,2021,04,15,2367.5
1784,Blackburn,2021,04,15,9532
1785,Blackridge,2021,04,15,405827
1786,Boness,2021,04,15,4693
1787,Bonnybridge,2021,04,15,3347
1788,Bothwellbank,2021,04,15,8236
1789,Bowhouse,2021,04,15,NA
1790,Carbarns,2021,04,15,49908.5
1791,Coldstream,2021,04,15,0
1792,Cumnock,2021,04,15,2989
1793,Cupar,2021,04,15,3962
1794,Dalbeattie,2021,04,15,0
1795,Daldowie,2021,04,15,39118
1796,Dalmarnock,2021,04,15,23115
1797,Dalmuir,2021,04,15,22321
1798,Dalmuir - Auchinairn (6298),2021,04,15,2251
1799,Dalmuir - Auchinairn (6330),2021,04,15,7777.5
1800,Dalmuir - Clydebank,2021,04,15,15868
1801,Dalscone,2021,04,15,NA
1802,Denny,2021,04,15,27942.5
1803,Dunbar,2021,04,15,0
1804,Dunblane,2021,04,15,1483
1805,Dunnswood,2021,04,15,19994
1806,Dunnswood - Carrickstone,2021,04,15,1957
1807,Duns,2021,04,15,0
1808,East Calder,2021,04,15,25255
1809,Ellon,2021,04,15,8241
1810,Eyemouth,2021,04,15,182.5
1811,Fairlie,2021,04,15,0
1812,Falkirk,2021,04,15,9078.5
1813,Fauldhouse,2021,04,15,350
1814,Forfar,2021,04,15,11430
1815,Forres,2021,04,15,1159
1816,Fort William,2021,04,15,0
1817,Fraserburgh,2021,04,15,1534
1818,Galashiels,2021,04,15,1221
1819,Girvan,2021,04,15,3558
1820,Guardbridge,2021,04,15,0
1821,Hamilton,2021,04,15,20309.5
1822,Harthill,2021,04,15,1367
1823,Hatton,2021,04,15,10884
1824,Hawick,2021,04,15,0
1825,Helensburgh,2021,04,15,26832
1826,Inverclyde,2021,04,15,3618.5
1827,Inverclyde - Gourock,2021,04,15,96874
1828,Inverurie,2021,04,15,9178.5
1829,Ironmill Bay,2021,04,15,4474
1830,Kelso,2021,04,15,157
1831,Kincardine,2021,04,15,16779.5
1832,Kirkcaldy,2021,04,15,15209
1833,Kirkwall,2021,04,15,322.666666666667
1834,Largs,2021,04,15,22213
1835,Lerwick,2021,04,15,0
1836,Levenmouth,2021,04,15,5711
1837,Linlithgow,2021,04,15,2263
1838,Lockerbie,2021,04,15,189.5
1839,Lossiemouth,2021,04,15,11192.3333333333
1840,Maybole,2021,04,15,418
1841,Meadowhead,2021,04,15,9636
1842,Muirkirk,2021,04,15,92630
1843,Nairn,2021,04,15,0
1844,Neilston,2021,04,15,1758.5
1845,Newburgh,2021,04,15,0
1846,Newport & Tayport,2021,04,15,0
1847,Newtown St Boswell,2021,04,15,0
1848,Nigg,2021,04,15,17717.5
1849,Nigg - Torry,2021,04,15,25056
1850,Paisley,2021,04,15,10464
1851,Paisley - Airport,2021,04,15,9390
1852,Paisley - Blackhall,2021,04,15,10300
1853,Paisley - Brediland,2021,04,15,258.5
1854,Peebles,2021,04,15,0
1855,Penicuik,2021,04,15,18341
1856,Persley - Northfield,2021,04,15,10957.5
1857,Perth,2021,04,15,6836.5
1858,Peterhead,2021,04,15,372
1859,Philipshill,2021,04,15,25106
1860,Philipshill - Stewartfield (3606),2021,04,15,NA
1861,Seafield,2021,04,15,8884.5
1862,Seafield - Tranent,2021,04,15,0
1863,Selkirk,2021,04,15,0
1864,Shieldhall,2021,04,15,16119
1865,Shieldhall - Barrhead,2021,04,15,7614
1866,Shieldhall - Gorbals,2021,04,15,22393.5
1867,Shieldhall - Govanhill,2021,04,15,32677.5
1868,Shotts,2021,04,15,22946
1869,Springfield,2021,04,15,1810
1870,St Andrews,2021,04,15,3576
1871,Stevenston,2021,04,15,1578
1872,Stirling,2021,04,15,4510
1873,Stirling - University,2021,04,15,232.5
1874,Stornoway,2021,04,15,0
1875,Swinstie,2021,04,15,20787
1876,Tillicoultry,2021,04,15,1375.5
1877,Troqueer,2021,04,15,0
1878,Turriff,2021,04,15,0
1879,Whitburn,2021,04,15,555
1880,Winchburgh,2021,04,15,0
1881,Allanfearn,2021,04,16,8421
1882,Banff,2021,04,16,0
1883,Blackburn,2021,04,16,35621
1884,Dalmuir - Auchinairn (6298),2021,04,16,524
1885,Dalmuir - Auchinairn (6330),2021,04,16,6142
1886,Forfar - Central,2021,04,16,4185.33333333333
1887,Fort William,2021,04,16,0
1888,Fraserburgh,2021,04,16,22071
1889,Hatton,2021,04,16,4470
1890,Hatton - Fintry East,2021,04,16,858
1891,Hatton - Fintry North,2021,04,16,15846
1892,Hatton - Fintry West,2021,04,16,8517.25
1893,Inverclyde,2021,04,16,3519
1894,Inverclyde - Gourock,2021,04,16,372138
1895,Kirkwall,2021,04,16,0
1896,Lerwick,2021,04,16,0
1897,Lossiemouth,2021,04,16,10252.3333333333
1898,Meadowhead,2021,04,16,7998
1899,Nigg,2021,04,16,3573
1900,Nigg - Torry,2021,04,16,4700.5
1901,Persley - Northfield,2021,04,16,372083
1902,Peterhead,2021,04,16,0
1903,Seafield,2021,04,16,5793
1904,Seafield - Tranent,2021,04,16,1111
1905,Stevenston,2021,04,16,3868
1906,Stevenston - Stevenston East,2021,04,16,2929
1907,Stevenston - Stevenston West,2021,04,16,5088
1908,Allanfearn,2021,04,17,2919
1909,Allers,2021,04,17,12276
1910,Allers - St Leonards,2021,04,17,40169
1911,Alloa,2021,04,17,10210
1912,Alva,2021,04,17,2475
1913,Annan,2021,04,17,1544
1914,Ardoch,2021,04,17,958
1915,Armadale,2021,04,17,5137
1916,Banchory,2021,04,17,1380.5
1917,Banff,2021,04,17,597.333333333333
1918,Bathgate,2021,04,17,4059.5
1919,Biggar,2021,04,17,0
1920,Blackburn,2021,04,17,27195.5
1921,Blackridge,2021,04,17,9319.5
1922,Blackwood,2021,04,17,591
1923,Blairgowrie,2021,04,17,1133
1924,Boness,2021,04,17,734.5
1925,Bonnybridge,2021,04,17,1518.5
1926,Bothwellbank,2021,04,17,2303
1927,Bowhouse,2021,04,17,169
1928,Carbarns,2021,04,17,12130
1929,Coldstream,2021,04,17,363.5
1930,Cumnock,2021,04,17,902
1931,Cupar,2021,04,17,0
1932,Dalbeattie,2021,04,17,0
1933,Daldowie,2021,04,17,7386
1934,Dalmarnock,2021,04,17,14420
1935,Dalmuir,2021,04,17,8447
1936,Dalmuir - Auchinairn (6298),2021,04,17,340
1937,Dalmuir - Auchinairn (6330),2021,04,17,866.5
1938,Dalmuir - Clydebank,2021,04,17,2481.5
1939,Dalscone,2021,04,17,0
1940,Denny,2021,04,17,14263.5
1941,Dunbar,2021,04,17,0
1942,Dunblane,2021,04,17,5433
1943,Dunfermline,2021,04,17,16351
1944,Duns,2021,04,17,0
1945,East Calder,2021,04,17,1794
1946,Ellon,2021,04,17,1483
1947,Eyemouth,2021,04,17,348
1948,Fairlie,2021,04,17,211.5
1949,Falkirk,2021,04,17,3493
1950,Fauldhouse,2021,04,17,3083.5
1951,Forfar,2021,04,17,882.5
1952,Forfar - Central,2021,04,17,0
1953,Forres,2021,04,17,0
1954,Fort William,2021,04,17,417.5
1955,Fraserburgh,2021,04,17,2970.66666666667
1956,Galashiels,2021,04,17,338
1957,Girvan,2021,04,17,3038
1958,Guardbridge,2021,04,17,0
1959,Hamilton,2021,04,17,49006
1960,Harthill,2021,04,17,1905
1961,Hatton - Fintry East,2021,04,17,0
1962,Hatton - Fintry North,2021,04,17,989
1963,Hatton - Fintry West,2021,04,17,0
1964,Hawick,2021,04,17,NA
1965,Helensburgh,2021,04,17,1176
1966,Inverclyde,2021,04,17,7651
1967,Inverclyde - Gourock,2021,04,17,47136.5
1968,Inverurie,2021,04,17,211
1969,Ironmill Bay,2021,04,17,1472
1970,Kelso,2021,04,17,0
1971,Kincardine,2021,04,17,454
1972,Kirkcaldy,2021,04,17,11527.5
1973,Kirkwall,2021,04,17,0
1974,Lanark,2021,04,17,651
1975,Langholm,2021,04,17,0
1976,Largs,2021,04,17,1831
1977,Lerwick,2021,04,17,0
1978,Lesmahagow,2021,04,17,5829
1979,Levenmouth,2021,04,17,4916
1980,Linlithgow,2021,04,17,434.5
1981,Loch Ryan,2021,04,17,730
1982,Lockerbie,2021,04,17,0
1983,Lossiemouth,2021,04,17,9319.66666666667
1984,Mauldslie,2021,04,17,8033
1985,Maybole,2021,04,17,0
1986,Meadowhead,2021,04,17,10707.5
1987,Muirkirk,2021,04,17,316.5
1988,Nairn,2021,04,17,0
1989,Neilston,2021,04,17,565
1990,Newburgh,2021,04,17,162
1991,Newport & Tayport,2021,04,17,0
1992,Newtown St Boswell,2021,04,17,0
1993,Nigg,2021,04,17,2961.5
1994,Nigg - Torry,2021,04,17,0
1995,Paisley,2021,04,17,5112.5
1996,Paisley - Airport,2021,04,17,1176
1997,Paisley - Blackhall,2021,04,17,5055.5
1998,Paisley - Brediland,2021,04,17,0
1999,Peebles,2021,04,17,3279
2000,Penicuik,2021,04,17,1202
2001,Persley - Northfield,2021,04,17,5137
2002,Perth,2021,04,17,9254
2003,Peterhead,2021,04,17,1018
2004,Philipshill,2021,04,17,25070
2005,Philipshill - Stewartfield (3606),2021,04,17,0
2006,Philipshill - Stewartfield (7801),2021,04,17,4444
2007,Sanquhar,2021,04,17,0
2008,Seafield,2021,04,17,3216
2009,Seafield - Tranent,2021,04,17,0
2010,Selkirk,2021,04,17,0
2011,Shieldhall,2021,04,17,19573
2012,Shotts,2021,04,17,12753
2013,Skellyton,2021,04,17,57653
2014,Springfield,2021,04,17,374
2015,St Andrews,2021,04,17,4973
2016,Stevenston,2021,04,17,2711
2017,Stevenston - Stevenston East,2021,04,17,0
2018,Stevenston - Stevenston West,2021,04,17,4395
2019,Stirling,2021,04,17,1389
2020,Stirling - University,2021,04,17,1068.5
2021,Stonehouse,2021,04,17,45331
2022,Stornoway,2021,04,17,0
2023,Strathaven,2021,04,17,21200
2024,Swinstie,2021,04,17,11920
2025,Tillicoultry,2021,04,17,459.5
2026,Troqueer,2021,04,17,0
2027,Turriff,2021,04,17,0
2028,Whitburn,2021,04,17,1650
2029,Winchburgh,2021,04,17,0
2030,Allanfearn,2021,05,18,16607
2031,Allers,2021,05,18,7443
2032,Alloa,2021,05,18,20652.5
2033,Alva,2021,05,18,877
2034,Annan,2021,05,18,2981
2035,Ardoch,2021,05,18,1052.5
2036,Armadale,2021,05,18,14490.5
2037,Banchory,2021,05,18,1755.5
2038,Banff,2021,05,18,1005.66666666667
2039,Bathgate,2021,05,18,4640
2040,Blackburn,2021,05,18,7697
2041,Blackridge,2021,05,18,12477.5
2042,Blackwood,2021,05,18,NA
2043,Blairgowrie,2021,05,18,0
2044,Boness,2021,05,18,359.5
2045,Bonnybridge,2021,05,18,3434
2046,Bothwellbank,2021,05,18,4731
2047,Bowhouse,2021,05,18,0
2048,Carbarns,2021,05,18,6407
2049,Coldstream,2021,05,18,0
2050,Cumnock,2021,05,18,842
2051,Cupar,2021,05,18,0
2052,Dalbeattie,2021,05,18,NA
2053,Daldowie,2021,05,18,10344
2054,Dalmarnock,2021,05,18,7421
2055,Dalmuir,2021,05,18,5454.5
2056,Dalmuir - Auchinairn (6298),2021,05,18,194
2057,Dalmuir - Auchinairn (6330),2021,05,18,2170.5
2058,Dalmuir - Clydebank,2021,05,18,148.5
2059,Denny,2021,05,18,4944
2060,Dunbar,2021,05,18,0
2061,Dunblane,2021,05,18,3114.5
2062,Dunfermline,2021,05,18,2528.5
2063,Dunnswood - Carrickstone,2021,05,18,2450
2064,Duns,2021,05,18,1407
2065,East Calder,2021,05,18,3963.5
2066,Ellon,2021,05,18,383.5
2067,Eyemouth,2021,05,18,4205
2068,Fairlie,2021,05,18,3427
2069,Falkirk,2021,05,18,1254
2070,Fauldhouse,2021,05,18,4748
2071,Forfar,2021,05,18,729
2072,Forfar - Central,2021,05,18,277.5
2073,Forres,2021,05,18,0
2074,Fort William,2021,05,18,192.5
2075,Fraserburgh,2021,05,18,0
2076,Galashiels,2021,05,18,0
2077,Girvan,2021,05,18,0
2078,Guardbridge,2021,05,18,114
2079,Hamilton,2021,05,18,21037.5
2080,Harthill,2021,05,18,604
2081,Hatton,2021,05,18,5671
2082,Hatton - Fintry East,2021,05,18,3196
2083,Hatton - Fintry North,2021,05,18,0
2084,Hatton - Fintry West,2021,05,18,5786.5
2085,Hawick,2021,05,18,0
2086,Helensburgh,2021,05,18,3263
2087,Inverclyde,2021,05,18,1860.5
2088,Inverclyde - Gourock,2021,05,18,11408.5
2089,Inverurie,2021,05,18,8360.5
2090,Ironmill Bay,2021,05,18,480.5
2091,Kelso,2021,05,18,552.5
2092,Kincardine,2021,05,18,594
2093,Kirkcaldy,2021,05,18,25199
2094,Kirkwall,2021,05,18,0
2095,Lanark,2021,05,18,0
2096,Langholm,2021,05,18,0
2097,Largs,2021,05,18,1112
2098,Lerwick,2021,05,18,NA
2099,Lesmahagow,2021,05,18,480
2100,Levenmouth,2021,05,18,5571
2101,Linlithgow,2021,05,18,265.5
2102,Lockerbie,2021,05,18,0
2103,Lossiemouth,2021,05,18,20325
2104,Mauldslie,2021,05,18,4809
2105,Maybole,2021,05,18,0
2106,Meadowhead,2021,05,18,5178
2107,Muirkirk,2021,05,18,488
2108,Nairn,2021,05,18,0
2109,Neilston,2021,05,18,416
2110,New Cumnock,2021,05,18,3577
2111,Newburgh,2021,05,18,114.5
2112,Newport & Tayport,2021,05,18,0
2113,Newtown St Boswell,2021,05,18,0
2114,Nigg,2021,05,18,4053
2115,Nigg - Torry,2021,05,18,1011
2116,Paisley,2021,05,18,9755
2117,Paisley - Airport,2021,05,18,316
2118,Paisley - Blackhall,2021,05,18,305.5
2119,Paisley - Brediland,2021,05,18,0
2120,Peebles,2021,05,18,0
2121,Penicuik,2021,05,18,27256
2122,Persley - Northfield,2021,05,18,1637
2123,Perth,2021,05,18,3920
2124,Peterhead,2021,05,18,10367.5
2125,Philipshill,2021,05,18,11385
2126,Sanquhar,2021,05,18,12041.5
2127,Seafield,2021,05,18,4411.33333333333
2128,Seafield - Tranent,2021,05,18,0
2129,Selkirk,2021,05,18,0
2130,Shieldhall,2021,05,18,12155
2131,Shieldhall - Barrhead,2021,05,18,17027
2132,Shieldhall - Gorbals,2021,05,18,7229
2133,Shieldhall - Govanhill,2021,05,18,206768
2134,Shotts,2021,05,18,25921
2135,Skellyton,2021,05,18,2776
2136,Springfield,2021,05,18,3166
2137,St Andrews,2021,05,18,1376.5
2138,Stevenston,2021,05,18,3620.5
2139,Stevenston - Stevenston East,2021,05,18,690.5
2140,Stevenston - Stevenston West,2021,05,18,28999
2141,Stirling,2021,05,18,2495
2142,Stirling - University,2021,05,18,0
2143,Stonehouse,2021,05,18,1146
2144,Stornoway,2021,05,18,0
2145,Strathaven,2021,05,18,21929
2146,Swinstie,2021,05,18,NA
2147,Tillicoultry,2021,05,18,1851
2148,Troqueer,2021,05,18,0
2149,Turriff,2021,05,18,0
2150,Whitburn,2021,05,18,4997.5
2151,Winchburgh,2021,05,18,6268.5
2152,Allanfearn,2021,05,19,8482.75
2153,Allers,2021,05,19,10590
2154,Alloa,2021,05,19,29868.5
2155,Alva,2021,05,19,2560.5
2156,Annan,2021,05,19,569
2157,Ardoch,2021,05,19,346.5
2158,Armadale,2021,05,19,12185.5
2159,Banchory,2021,05,19,0
2160,Banff,2021,05,19,377.666666666667
2161,Bathgate,2021,05,19,18425
2162,Blackburn,2021,05,19,2376.5
2163,Blackridge,2021,05,19,33396.5
2164,Blackwood,2021,05,19,0
2165,Blairgowrie,2021,05,19,5717
2166,Boness,2021,05,19,1874
2167,Bonnybridge,2021,05,19,15895
2168,Bowhouse,2021,05,19,NA
2169,Carbarns,2021,05,19,5766
2170,Coldstream,2021,05,19,730
2171,Cumnock,2021,05,19,1580
2172,Cupar,2021,05,19,3562
2173,Dalbeattie,2021,05,19,0
2174,Daldowie,2021,05,19,4384
2175,Dalmarnock,2021,05,19,34154
2176,Dalmuir,2021,05,19,34630.5
2177,Dalmuir - Auchinairn (6298),2021,05,19,852
2178,Dalmuir - Auchinairn (6330),2021,05,19,1809
2179,Dalmuir - Clydebank,2021,05,19,0
2180,Denny,2021,05,19,5261
2181,Dunbar,2021,05,19,0
2182,Dunblane,2021,05,19,1528.5
2183,Dunfermline,2021,05,19,15373.5
2184,Duns,2021,05,19,259
2185,East Calder,2021,05,19,2952.5
2186,Ellon,2021,05,19,929
2187,Eyemouth,2021,05,19,8528.5
2188,Fairlie,2021,05,19,0
2189,Falkirk,2021,05,19,6285.5
2190,Fauldhouse,2021,05,19,1995
2191,Forfar,2021,05,19,1333
2192,Forfar - Central,2021,05,19,1032.66666666667
2193,Forres,2021,05,19,614.5
2194,Fort William,2021,05,19,501
2195,Fraserburgh,2021,05,19,247
2196,Galashiels,2021,05,19,0
2197,Girvan,2021,05,19,NA
2198,Grantown on Spey,2021,05,19,0
2199,Guardbridge,2021,05,19,0
2200,Hamilton,2021,05,19,23063
2201,Harthill,2021,05,19,797
2202,Hatton,2021,05,19,7536.66666666667
2203,Hatton - Fintry East,2021,05,19,916
2204,Hatton - Fintry North,2021,05,19,0
2205,Hatton - Fintry West,2021,05,19,1418.5
2206,Hawick,2021,05,19,4787
2207,Helensburgh,2021,05,19,1966
2208,Inverclyde,2021,05,19,14852
2209,Inverclyde - Gourock,2021,05,19,351277
2210,Inverurie,2021,05,19,32087.5
2211,Ironmill Bay,2021,05,19,29643
2212,Kelso,2021,05,19,2488.5
2213,Kincardine,2021,05,19,0
2214,Kirkcaldy,2021,05,19,30309
2215,Kirkwall,2021,05,19,350
2216,Lanark,2021,05,19,NA
2217,Largs,2021,05,19,906
2218,Lerwick,2021,05,19,3348.5
2219,Lesmahagow,2021,05,19,1315
2220,Levenmouth,2021,05,19,3245.5
2221,Linlithgow,2021,05,19,1702.5
2222,Lockerbie,2021,05,19,0
2223,Lossiemouth,2021,05,19,10913.3333333333
2224,Mauldslie,2021,05,19,13612
2225,Maybole,2021,05,19,1246
2226,Meadowhead,2021,05,19,7326.5
2227,Meadowhead - Kilmarnock HMP,2021,05,19,6228.5
2228,Nairn,2021,05,19,685
2229,Neilston,2021,05,19,0
2230,New Cumnock,2021,05,19,19173
2231,Newburgh,2021,05,19,115
2232,Newport & Tayport,2021,05,19,139.5
2233,Newtown St Boswell,2021,05,19,218
2234,Nigg,2021,05,19,5483
2235,Nigg - Torry,2021,05,19,0
2236,Paisley,2021,05,19,4107
2237,Paisley - Airport,2021,05,19,908
2238,Paisley - Blackhall,2021,05,19,2249.5
2239,Paisley - Brediland,2021,05,19,596.5
2240,Peebles,2021,05,19,0
2241,Penicuik,2021,05,19,8965
2242,Persley - Northfield,2021,05,19,721
2243,Perth,2021,05,19,5524
2244,Peterhead,2021,05,19,664
2245,Philipshill,2021,05,19,11815
2246,Sanquhar,2021,05,19,8243
2247,Seafield,2021,05,19,8360.66666666667
2248,Selkirk,2021,05,19,2568
2249,Shieldhall,2021,05,19,44601.5
2250,Shieldhall - Barrhead,2021,05,19,6014.5
2251,Shieldhall - Gorbals,2021,05,19,62787.5
2252,Shieldhall - Govanhill,2021,05,19,1080061
2253,Shotts,2021,05,19,51933
2254,Skellyton,2021,05,19,4033
2255,Springfield,2021,05,19,217
2256,St Andrews,2021,05,19,3238
2257,Stevenston,2021,05,19,4775.5
2258,Stevenston - Stevenston East,2021,05,19,997.5
